fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2023-11-27,2023,Chorizo,11,Almacén Central,Barranquilla,4,Lázaro Ramos,4588
2023-12-09,2023,Butifarra,12,Sucursal Sur,Cartagena,10,Mateo Díaz-Moreno,8459
2024-05-04,2024,Longaniza,5,Sucursal Sur,Medellín,8,Humberto Blanco,5209
2021-08-13,2021,Longaniza,8,Sucursal Sur,Cali,2,Jonatan Solís-Romero,6614
2025-07-30,2025,Morcilla,7,Sucursal Sur,Barranquilla,9,Adriana Fernández-Ibañez,8257
2023-11-06,2023,Salchichón,11,Sucursal Este,Pereira,7,Lázaro Castillo-Escobar,1216
2021-06-11,2021,Jamón,6,Sucursal Oeste,Cali,6,Luis Lorenzo-Rojas,2133
2021-04-22,2021,Longaniza,4,Sucursal Norte,Cúcuta,6,Julio Vargas,8161
2023-01-10,2023,Longaniza,1,Sucursal Sur,Bogotá,8,Alfredo Acosta,5599
2022-08-20,2022,Butifarra,8,Almacén Central,Pereira,1,Enrique López-Ramírez,9024
2025-12-20,2025,Butifarra,12,Almacén Central,Cartagena,6,Eloy Castro,9487
2022-02-18,2022,Salchichón,2,Sucursal Sur,Pereira,7,Claudia Ramírez-Castillo,4699
2024-10-14,2024,Longaniza,10,Sucursal Oeste,Barranquilla,6,Ana García-Campos,4139
2021-09-11,2021,Chorizo,9,Sucursal Este,Bucaramanga,8,Benjamín Medina,7302
2021-01-30,2021,Morcilla,1,Sucursal Norte,Pereira,10,Luis Salazar,6861
2023-07-14,2023,Salchichón,7,Sucursal Oeste,Cúcuta,3,Montserrat Vargas,1281
2021-01-20,2021,Jamón,1,Almacén Central,Pereira,8,Boris Fuentes,9482
2020-07-25,2020,Chorizo,7,Sucursal Sur,Cartagena,3,Carlos Ortega,8358
2022-07-27,2022,Longaniza,7,Almacén Central,Medellín,4,Romina Cruz,2136
2021-10-04,2021,Jamón,10,Sucursal Sur,Cartagena,4,Montserrat Rodríguez,2930
2022-10-20,2022,Longaniza,10,Sucursal Oeste,Medellín,8,Catalina Pérez-Caballero,6799
2023-05-28,2023,Jamón,5,Almacén Central,Cúcuta,5,Lourdes Lara,3795
2023-11-08,2023,Butifarra,11,Sucursal Sur,Barranquilla,5,Gabriel Fernández,4879
2021-04-08,2021,Morcilla,4,Sucursal Oeste,Cúcuta,8,Andrés Álvarez,5677
2024-11-08,2024,Tocineta,11,Sucursal Sur,Barranquilla,10,Agustina Carrasco-Navarro,4167
2021-10-25,2021,Morcilla,10,Almacén Central,Barranquilla,1,Héctor Ruiz,10003
2023-05-31,2023,Tocineta,5,Almacén Central,Bucaramanga,3,Antonio Rivera,10874
2021-08-06,2021,Salchichón,8,Sucursal Oeste,Pereira,9,Zacarías Sánchez,5307
2023-04-08,2023,Chorizo,4,Almacén Central,Cartagena,1,Sofía Sierra,9315
2022-02-24,2022,Tocineta,2,Sucursal Este,Bucaramanga,7,Lorena García,2886
2021-04-19,2021,Jamón,4,Sucursal Sur,Pereira,9,Tania Jiménez,2928
2025-08-01,2025,Morcilla,8,Sucursal Sur,Bogotá,4,Roberto Domínguez,4837
2024-11-21,2024,Morcilla,11,Sucursal Sur,Cartagena,8,Renata Ibañez-Sanz,4355
2022-09-27,2022,Tocineta,9,Sucursal Sur,Bucaramanga,2,Jimena Vega-Marín,9642
2022-10-21,2022,Butifarra,10,Sucursal Sur,Pereira,2,Agustina Martínez-Sanz,1394
2024-05-09,2024,Chorizo,5,Almacén Central,Cúcuta,6,Alfonso Acosta,9099
2025-08-15,2025,Jamón,8,Sucursal Oeste,Cali,3,Rodrigo Cortes-Fernández,4650
2021-07-09,2021,Jamón,7,Almacén Central,Bogotá,10,Vicente Prieto,3791
2022-02-09,2022,Chorizo,2,Sucursal Oeste,Bogotá,3,Mariana Navarro-León,3945
2021-09-05,2021,Salchichón,9,Almacén Central,Bucaramanga,3,Teresa Morales,4344
2025-04-11,2025,Butifarra,4,Sucursal Norte,Medellín,9,Mateo Bravo,6902
2022-04-15,2022,Chorizo,4,Sucursal Este,Barranquilla,2,Félix Núñez,3072
2025-03-04,2025,Jamón,3,Sucursal Norte,Cali,3,Lorenzo Benítez,4768
2025-10-26,2025,Butifarra,10,Sucursal Norte,Barranquilla,4,Sergio Guillén,4596
2023-10-31,2023,Salchichón,10,Almacén Central,Bogotá,9,Claudia Martín,10525
2022-09-29,2022,Morcilla,9,Sucursal Este,Bogotá,8,Luciana Vega,3319
2024-02-27,2024,Longaniza,2,Sucursal Sur,Cali,10,Manuel Suárez,5398
2021-12-13,2021,Morcilla,12,Sucursal Oeste,Medellín,4,Julio Gallego-Lozano,1982
2021-02-19,2021,Butifarra,2,Sucursal Este,Medellín,5,Jonatan Cruz,5834
2023-06-24,2023,Butifarra,6,Sucursal Norte,Barranquilla,7,Hugo Soto,9419
2022-07-08,2022,Chorizo,7,Sucursal Este,Cali,3,Juan Serrano-Vidal,3621
2023-10-29,2023,Jamón,10,Almacén Central,Bucaramanga,2,Daniela Vega,4426
2025-06-10,2025,Chorizo,6,Sucursal Norte,Cali,10,Isaac Miranda-Álvarez,2417
2025-10-25,2025,Tocineta,10,Sucursal Oeste,Barranquilla,5,Lucas Castillo,1023
2025-04-12,2025,Butifarra,4,Almacén Central,Bogotá,1,Quique Bravo-Castro,8117
2022-09-23,2022,Morcilla,9,Almacén Central,Bucaramanga,1,Lorenzo López,9386
2024-05-15,2024,Jamón,5,Sucursal Sur,Barranquilla,1,Julieta Gómez,6438
2025-10-17,2025,Salchichón,10,Sucursal Sur,Medellín,8,Marcela Ferrer,7741
2024-05-28,2024,Longaniza,5,Sucursal Este,Barranquilla,2,Adán Peralta-Romero,10663
2020-05-26,2020,Chorizo,5,Sucursal Norte,Bogotá,10,Héctor Martínez,9455
2021-09-18,2021,Tocineta,9,Sucursal Este,Bucaramanga,3,Blas Martín,8781
2021-09-02,2021,Salchichón,9,Sucursal Norte,Bogotá,8,Pedro Campos,1671
2024-02-06,2024,Chorizo,2,Almacén Central,Pereira,10,Consuelo Rojas-Montes,9583
2020-11-04,2020,Butifarra,11,Sucursal Sur,Cúcuta,5,Manuel Cortés-Estrada,3056
2024-10-29,2024,Longaniza,10,Sucursal Norte,Pereira,7,Yago Vega,9712
2024-01-05,2024,Chorizo,1,Sucursal Sur,Cartagena,8,Claudia Ortiz,10037
2024-06-24,2024,Jamón,6,Sucursal Oeste,Cali,4,Jana Medina-Santiago,8937
2023-09-15,2023,Chorizo,9,Sucursal Sur,Cali,5,Verónica Montes-Paredes,9497
2020-11-26,2020,Tocineta,11,Sucursal Este,Medellín,7,Zoe Marín-Rodríguez,1750
2023-06-24,2023,Salchichón,6,Sucursal Norte,Bucaramanga,3,Romina Serrano,4190
2024-01-28,2024,Longaniza,1,Almacén Central,Bucaramanga,1,Israel Hidalgo,7388
2023-10-26,2023,Tocineta,10,Sucursal Norte,Medellín,7,Cecilia García,6520
2020-08-29,2020,Salchichón,8,Sucursal Este,Barranquilla,3,Felipe Zamora,4081
2022-07-03,2022,Chorizo,7,Sucursal Norte,Cúcuta,7,María Núñez-García,9584
2024-08-21,2024,Chorizo,8,Sucursal Oeste,Cali,7,Alfonso Pardo-Cruz,6394
2020-01-12,2020,Butifarra,1,Sucursal Oeste,Cartagena,8,Silvia Martínez,5816
2020-06-16,2020,Morcilla,6,Sucursal Este,Cartagena,9,Nicolás Solís,3446
2020-05-19,2020,Tocineta,5,Sucursal Este,Cúcuta,4,Eloy Pérez,10348
2023-06-14,2023,Butifarra,6,Sucursal Oeste,Barranquilla,3,Valentina Benítez-González,4762
2025-06-22,2025,Morcilla,6,Sucursal Este,Medellín,6,Esteban Blanco,1805
2025-10-24,2025,Butifarra,10,Almacén Central,Medellín,5,Rosa Acosta,4002
2022-03-19,2022,Jamón,3,Almacén Central,Cali,5,Silvia Torres,6606
2023-10-22,2023,Salchichón,10,Sucursal Oeste,Barranquilla,8,Germán Caballero,7202
2021-10-31,2021,Tocineta,10,Almacén Central,Medellín,8,Martina Mendoza-Mendez,1069
2025-11-25,2025,Butifarra,11,Sucursal Oeste,Cartagena,2,Paco Solís,4145
2022-01-19,2022,Butifarra,1,Almacén Central,Pereira,2,Álvaro Diez,3283
2021-04-11,2021,Morcilla,4,Almacén Central,Cartagena,8,Quique Núñez,1101
2024-01-29,2024,Morcilla,1,Sucursal Oeste,Cúcuta,4,María Marín-Montes,7123
2021-11-09,2021,Longaniza,11,Sucursal Este,Cartagena,1,Carmen Zamora,5938
2022-12-10,2022,Chorizo,12,Almacén Central,Cartagena,1,Sara Crespo,3771
2021-06-07,2021,Salchichón,6,Sucursal Sur,Bucaramanga,10,Rocío Romero-Rodríguez,7453
2025-03-10,2025,Tocineta,3,Sucursal Norte,Bucaramanga,2,Sofía Esteban,1430
2021-07-17,2021,Salchichón,7,Sucursal Sur,Cartagena,10,Damián Muñoz,4325
2022-03-15,2022,Tocineta,3,Sucursal Oeste,Medellín,2,Rebeca Gómez,4819
2024-02-28,2024,Butifarra,2,Sucursal Norte,Barranquilla,6,Santiago Marín,1350
2022-06-11,2022,Chorizo,6,Sucursal Sur,Barranquilla,6,Patricia Cardona,2481
2025-02-12,2025,Morcilla,2,Almacén Central,Barranquilla,3,Lourdes Mendoza-Cruz,5431
2020-07-25,2020,Butifarra,7,Sucursal Oeste,Cartagena,5,Eloy Ibañez,7409
2023-04-02,2023,Tocineta,4,Sucursal Oeste,Cartagena,4,Angélica Guillén-Crespo,9360
2025-09-21,2025,Morcilla,9,Sucursal Sur,Barranquilla,4,Claudia Bravo,10382
2025-04-11,2025,Tocineta,4,Sucursal Oeste,Cúcuta,1,Israel Méndez,4911
2022-04-27,2022,Tocineta,4,Sucursal Este,Cúcuta,9,Adrián Contreras,3234
2022-12-09,2022,Chorizo,12,Almacén Central,Cali,2,Maximiliano Diez,1571
2024-01-01,2024,Butifarra,1,Sucursal Oeste,Cúcuta,5,Irene Acosta,2327
2023-04-17,2023,Butifarra,4,Sucursal Sur,Barranquilla,9,Daniel Domínguez,3546
2021-12-31,2021,Butifarra,12,Sucursal Este,Cali,10,Ricardo Pardo,2876
2022-09-09,2022,Morcilla,9,Sucursal Este,Bogotá,1,Benjamín Díaz,4534
2020-07-14,2020,Chorizo,7,Sucursal Sur,Cali,8,Julio Soto-Marín,9679
2023-03-06,2023,Salchichón,3,Sucursal Sur,Pereira,7,Mariana Aguilar,2120
2025-11-24,2025,Longaniza,11,Sucursal Este,Cúcuta,10,Armando Caballero,2565
2024-07-17,2024,Chorizo,7,Sucursal Oeste,Barranquilla,9,Roberto Cano-Lara,9479
2020-04-02,2020,Tocineta,4,Sucursal Sur,Cali,8,Mateo Solís,4597
2023-08-26,2023,Salchichón,8,Sucursal Norte,Medellín,2,Catalina González,2634
2022-06-04,2022,Morcilla,6,Sucursal Norte,Bucaramanga,5,Joaquín Contreras,1588
2021-10-28,2021,Longaniza,10,Sucursal Norte,Cúcuta,5,Carlos Rivera,2917
2023-05-04,2023,Morcilla,5,Sucursal Sur,Pereira,8,Gloria Martín,6315
2021-03-10,2021,Salchichón,3,Sucursal Norte,Barranquilla,1,Elisa Crespo,9753
2021-04-15,2021,Butifarra,4,Almacén Central,Pereira,4,Diego Molina-Iglesias,2949
2025-10-03,2025,Butifarra,10,Sucursal Norte,Cali,10,Paco Hidalgo,9606
2024-05-27,2024,Salchichón,5,Sucursal Oeste,Medellín,6,Mónica Rubio,2785
2024-06-11,2024,Jamón,6,Almacén Central,Cartagena,4,Antonio Iglesias,6797
2023-01-28,2023,Chorizo,1,Sucursal Oeste,Cúcuta,5,Karla Peña-Moreno,5686
2024-04-29,2024,Morcilla,4,Sucursal Oeste,Cúcuta,1,Andrea Vidal,6152
2024-10-30,2024,Tocineta,10,Sucursal Este,Bogotá,4,Isabel Ruiz,10197
2025-09-16,2025,Morcilla,9,Sucursal Norte,Barranquilla,10,Jacqueline Villanueva,2912
2021-05-25,2021,Butifarra,5,Sucursal Norte,Medellín,6,Fabián Méndez,2321
2023-10-13,2023,Salchichón,10,Almacén Central,Cartagena,3,Leo Rubio,2492
2025-01-31,2025,Longaniza,1,Sucursal Norte,Bucaramanga,3,Mireia Calvo,10400
2025-12-30,2025,Tocineta,12,Sucursal Oeste,Bucaramanga,1,Iván Campos,4715
2021-09-02,2021,Chorizo,9,Almacén Central,Cartagena,5,Brenda Caballero,5874
2022-08-25,2022,Morcilla,8,Sucursal Oeste,Barranquilla,6,Emilia Lozano-Salazar,8980
2021-09-06,2021,Longaniza,9,Sucursal Sur,Cali,5,Fernanda Martín,6215
2020-09-03,2020,Chorizo,9,Almacén Central,Cali,1,Úrsula Iglesias,5339
2025-01-19,2025,Longaniza,1,Sucursal Sur,Cúcuta,3,Pablo Hernández-Solís,5324
2022-07-01,2022,Tocineta,7,Sucursal Sur,Cali,8,Luis Pardo-Cano,5095
2025-05-09,2025,Chorizo,5,Sucursal Este,Medellín,7,Rubén Crespo,7339
2021-11-26,2021,Chorizo,11,Sucursal Este,Pereira,2,Adriana Hidalgo,4766
2023-10-06,2023,Jamón,10,Sucursal Sur,Bucaramanga,4,Olivia Peralta,6507
2023-07-28,2023,Longaniza,7,Sucursal Sur,Barranquilla,9,Kike Guerrero,1931
2023-01-24,2023,Butifarra,1,Sucursal Norte,Cartagena,6,Diego Pérez-Vega,10713
2024-12-11,2024,Salchichón,12,Sucursal Oeste,Medellín,3,Daniel Peña-Muñoz,3543
2021-06-24,2021,Tocineta,6,Almacén Central,Barranquilla,3,Marcela Cruz,1696
2021-01-20,2021,Salchichón,1,Sucursal Sur,Cartagena,10,Emilia Pastor,8553
2020-01-31,2020,Butifarra,1,Sucursal Sur,Barranquilla,8,Santi Acosta,1807
2022-07-13,2022,Salchichón,7,Sucursal Este,Bucaramanga,4,Mauricio Ortiz-Contreras,2288
2021-02-15,2021,Butifarra,2,Sucursal Oeste,Cali,7,Mireia Cortés,2143
2023-03-23,2023,Longaniza,3,Sucursal Oeste,Barranquilla,8,Juan Ramos,7122
2023-08-24,2023,Jamón,8,Sucursal Este,Medellín,10,Gisela Moreno,1780
2021-10-15,2021,Longaniza,10,Sucursal Este,Bucaramanga,3,Marcos Fuentes,7641
2022-08-02,2022,Longaniza,8,Sucursal Sur,Barranquilla,9,Fernando Santos,5709
2025-09-26,2025,Salchichón,9,Sucursal Oeste,Bucaramanga,2,Montserrat Vargas,1281
2023-08-17,2023,Salchichón,8,Almacén Central,Bucaramanga,4,Jesús Jiménez-Santos,6689
2020-08-11,2020,Longaniza,8,Sucursal Sur,Cali,3,Ricardo Ibañez,10060
2025-08-30,2025,Salchichón,8,Almacén Central,Pereira,5,Álvaro Hernández-Caballero,10450
2021-01-29,2021,Butifarra,1,Sucursal Este,Bogotá,6,Miguel López,8159
2025-04-20,2025,Salchichón,4,Sucursal Oeste,Cartagena,3,Pablo Carrasco,5372
2023-08-07,2023,Jamón,8,Sucursal Norte,Cartagena,8,Israel Guillén,2105
2023-11-14,2023,Tocineta,11,Sucursal Este,Cúcuta,9,Zacarías Rodríguez-García,9358
2021-10-25,2021,Longaniza,10,Sucursal Este,Bucaramanga,3,Marco Pastor-Ramos,4836
2023-04-11,2023,Chorizo,4,Sucursal Oeste,Cúcuta,3,Andrea Aguilar,7139
2020-03-13,2020,Chorizo,3,Sucursal Sur,Pereira,10,Liliana Ortega,9049
2022-08-19,2022,Morcilla,8,Sucursal Oeste,Bucaramanga,5,Germán Caballero-Aguilar,9837
2024-08-08,2024,Jamón,8,Sucursal Oeste,Medellín,6,Silvia Lara,10882
2024-01-26,2024,Tocineta,1,Sucursal Oeste,Cali,5,Brenda Fernández,4109
2022-08-10,2022,Salchichón,8,Almacén Central,Cúcuta,7,Magdalena Blanco-Contreras,10472
2024-05-05,2024,Jamón,5,Sucursal Norte,Cali,2,Agustina Contreras,6800
2025-12-09,2025,Chorizo,12,Sucursal Norte,Barranquilla,1,Luciana Salazar,6994
2025-06-30,2025,Butifarra,6,Sucursal Este,Bucaramanga,6,Gabriel Cruz,6298
2021-09-01,2021,Tocineta,9,Sucursal Sur,Cartagena,5,Rina Cortés-Gil,1149
2024-03-03,2024,Butifarra,3,Sucursal Sur,Cúcuta,10,Ximena Torres,5607
2020-03-07,2020,Chorizo,3,Almacén Central,Pereira,2,Eugenia Vidal,2675
2025-05-31,2025,Butifarra,5,Sucursal Sur,Bucaramanga,1,Graciela Reyes,6675
2020-03-25,2020,Longaniza,3,Sucursal Oeste,Cali,9,Dalia Calvo,1291
2020-04-08,2020,Butifarra,4,Sucursal Sur,Cali,10,Paula Peralta,4932
2024-03-15,2024,Longaniza,3,Sucursal Este,Bucaramanga,7,Verónica León,5644
2020-03-13,2020,Butifarra,3,Sucursal Oeste,Barranquilla,2,Óscar Esteban,6709
2024-09-19,2024,Tocineta,9,Sucursal Este,Cartagena,9,Verónica Esteban,8522
2022-02-27,2022,Tocineta,2,Sucursal Este,Cúcuta,1,Álvaro Castro,9170
2021-09-29,2021,Jamón,9,Sucursal Sur,Cúcuta,3,Paulina Castro,3928
2022-05-03,2022,Morcilla,5,Sucursal Sur,Pereira,1,Luciana Contreras,7265
2020-12-06,2020,Chorizo,12,Almacén Central,Medellín,4,Emma López,10214
2024-01-24,2024,Chorizo,1,Almacén Central,Bogotá,1,Damián Cardona,3114
2020-12-31,2020,Salchichón,12,Almacén Central,Pereira,9,Santi Acosta,8878
2025-09-27,2025,Butifarra,9,Sucursal Norte,Bucaramanga,6,Francisco Lozano-Navarro,9742
2023-12-20,2023,Longaniza,12,Sucursal Norte,Barranquilla,10,Jorge Fernández,6404
2020-11-07,2020,Jamón,11,Sucursal Norte,Barranquilla,3,Francisco Cortés,3325
2022-04-11,2022,Salchichón,4,Sucursal Norte,Bucaramanga,5,Mario Ramos-Cruz,10844
2020-12-16,2020,Butifarra,12,Sucursal Sur,Barranquilla,9,Kike Fuentes,10590
2023-03-15,2023,Longaniza,3,Sucursal Oeste,Bucaramanga,6,Ramón Ferrer,1559
2020-10-18,2020,Longaniza,10,Sucursal Este,Medellín,7,Ana Hernández,2246
2021-07-01,2021,Tocineta,7,Sucursal Sur,Cartagena,6,Patricia Romero,10735
2023-08-04,2023,Chorizo,8,Sucursal Este,Cali,3,Manuel Prieto,10252
2022-01-13,2022,Chorizo,1,Sucursal Sur,Bogotá,3,Ignacio Prieto-Molina,7951
2022-07-10,2022,Morcilla,7,Sucursal Sur,Cali,10,Natalia González,7178
2025-12-24,2025,Chorizo,12,Almacén Central,Bogotá,5,Lucas Estrada,8220
2025-04-17,2025,Tocineta,4,Almacén Central,Cúcuta,7,Mónica Bravo,1360
2022-06-18,2022,Chorizo,6,Sucursal Oeste,Cartagena,6,Benjamín Paredes-Medina,9429
2022-12-11,2022,Longaniza,12,Sucursal Norte,Barranquilla,1,Rafael Gil,3656
2020-04-26,2020,Butifarra,4,Sucursal Sur,Pereira,4,Cira Caballero,10685
2022-12-06,2022,Jamón,12,Sucursal Sur,Cúcuta,3,Jorge Herrera,9961
2023-02-28,2023,Chorizo,2,Sucursal Este,Medellín,8,Daniel Domínguez,3546
2023-04-11,2023,Salchichón,4,Almacén Central,Cartagena,5,Lázaro Fernández,7675
2025-04-28,2025,Butifarra,4,Sucursal Este,Pereira,5,Lázaro González,8543
2021-10-12,2021,Chorizo,10,Sucursal Sur,Bucaramanga,7,Leo Romero,9546
2022-01-19,2022,Salchichón,1,Almacén Central,Barranquilla,3,Andrea Morales-Marín,8843
2022-11-13,2022,Longaniza,11,Sucursal Sur,Bucaramanga,7,Kike Rubio,10609
2023-09-22,2023,Morcilla,9,Sucursal Oeste,Cúcuta,1,Mariana Ortega,2938
2024-01-10,2024,Morcilla,1,Sucursal Oeste,Cúcuta,9,Cristina Esteban-Campos,6144
2025-12-05,2025,Salchichón,12,Sucursal Sur,Cartagena,5,Iván Peña,9398
2020-01-19,2020,Salchichón,1,Sucursal Este,Bucaramanga,1,Eugenia González,6165
2021-05-04,2021,Tocineta,5,Sucursal Sur,Bogotá,6,Alfredo Álvarez,10128
2024-05-11,2024,Longaniza,5,Sucursal Norte,Cúcuta,4,Nuria Rivera,6916
2022-04-25,2022,Butifarra,4,Sucursal Sur,Medellín,3,Francisco Soto-Ibañez,6261
2020-03-28,2020,Longaniza,3,Sucursal Este,Cali,6,Alejandro Lorenzo,6006
2021-01-23,2021,Longaniza,1,Sucursal Este,Cúcuta,3,Consuelo Santiago,5152
2025-05-27,2025,Tocineta,5,Sucursal Norte,Cúcuta,10,Óscar Rivera-Zamora,2834
2021-01-06,2021,Jamón,1,Almacén Central,Bogotá,10,Manuel Ferrer,5663
2020-11-16,2020,Longaniza,11,Almacén Central,Cúcuta,9,Jacqueline Rubio,8552
2022-02-25,2022,Morcilla,2,Sucursal Oeste,Bucaramanga,5,Natalia Ibañez,7360
2022-10-24,2022,Chorizo,10,Sucursal Oeste,Cali,8,Eduardo Castro,10040
2021-05-11,2021,Chorizo,5,Sucursal Oeste,Pereira,1,Felipe Navarro,9312
2020-01-09,2020,Jamón,1,Sucursal Sur,Bucaramanga,8,Julieta Peña,8457
2025-09-19,2025,Butifarra,9,Sucursal Sur,Bogotá,4,Olivia Lozano,5604
2024-07-08,2024,Jamón,7,Sucursal Norte,Cúcuta,10,Juan Moreno,1415
2025-10-20,2025,Jamón,10,Sucursal Norte,Bucaramanga,6,Irene Peña,6130
2024-12-22,2024,Tocineta,12,Almacén Central,Bogotá,6,Olivia Cardona-Rojas,4146
2022-05-04,2022,Tocineta,5,Sucursal Oeste,Cartagena,3,Camila Alonso-Paredes,1613
2020-01-23,2020,Longaniza,1,Sucursal Sur,Barranquilla,5,Consuelo Ruiz,1653
2020-04-26,2020,Butifarra,4,Almacén Central,Bogotá,1,Karla Esteban,10992
2024-06-05,2024,Chorizo,6,Almacén Central,Bucaramanga,1,Tania Flores-Rojas,5060
2021-10-11,2021,Morcilla,10,Sucursal Oeste,Bogotá,7,Maximiliano Cardona,3757
2021-03-11,2021,Butifarra,3,Sucursal Oeste,Medellín,2,Leonardo Reyes-Escobar,2262
2021-07-30,2021,Butifarra,7,Sucursal Oeste,Barranquilla,9,Armando Campos,8736
2020-10-20,2020,Chorizo,10,Almacén Central,Medellín,2,Diana Domínguez-Calvo,10259
2025-04-23,2025,Jamón,4,Almacén Central,Pereira,7,Fernanda Sanz,4974
2022-10-23,2022,Morcilla,10,Sucursal Este,Cúcuta,7,María Ortiz,4430
2025-05-09,2025,Morcilla,5,Almacén Central,Bucaramanga,8,Enrique García,9841
2021-08-20,2021,Jamón,8,Sucursal Sur,Cúcuta,5,Cira Herrera,3573
2024-03-30,2024,Butifarra,3,Sucursal Oeste,Medellín,2,José Peralta,9734
2024-05-12,2024,Butifarra,5,Almacén Central,Pereira,2,Mauricio Sánchez,5450
2025-10-03,2025,Morcilla,10,Almacén Central,Pereira,10,Mauricio Lara,3731
2023-10-22,2023,Morcilla,10,Almacén Central,Medellín,9,Martina Marín,6922
2023-10-03,2023,Jamón,10,Sucursal Norte,Pereira,9,Israel Caballero,7454
2023-10-29,2023,Salchichón,10,Sucursal Sur,Medellín,1,Adriana Fernández-Ibañez,8257
2022-09-07,2022,Chorizo,9,Almacén Central,Cali,5,Alma Ramos-Prieto,1493
2023-04-10,2023,Morcilla,4,Sucursal Este,Cartagena,1,Julieta Méndez,6134
