fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2023-06-25,2023,Morcilla,6,Sucursal Sur,Cali,5,Julieta Cruz,10339
2025-11-22,2025,Salchichón,11,Sucursal Norte,Cali,2,Gema Castillo,6495
2023-01-13,2023,Salchichón,1,Almacén Central,Bogotá,3,Ignacio Pascual,9986
2023-10-25,2023,Tocineta,10,Sucursal Este,Barranquilla,8,Brenda Benítez-Rojas,8060
2023-03-05,2023,Tocineta,3,Sucursal Norte,Barranquilla,6,Martina Blanco,8175
2023-07-09,2023,Chorizo,7,Sucursal Oeste,Medellín,6,Willy Carrasco,4728
2022-01-13,2022,Salchichón,1,Sucursal Norte,Cartagena,8,Pilar Ferrer,3086
2025-09-20,2025,Salchichón,9,Sucursal Norte,Barranquilla,7,Camilo Cortés-Blanco,5931
2021-05-30,2021,Morcilla,5,Sucursal Norte,Pereira,5,Lorenzo Pardo,10562
2024-11-12,2024,Butifarra,11,Sucursal Norte,Pereira,6,Eugenia Prieto,10996
2020-04-21,2020,Tocineta,4,Sucursal Sur,Cali,4,Emma Salazar,4196
2021-09-19,2021,Longaniza,9,Almacén Central,Barranquilla,7,Victoria Pérez-Romero,5876
2022-04-26,2022,Butifarra,4,Sucursal Este,Cartagena,10,Yago Castillo,4535
2022-12-12,2022,Longaniza,12,Almacén Central,Barranquilla,1,Alicia Gutiérrez-Carrasco,4653
2024-03-28,2024,Chorizo,3,Sucursal Este,Cúcuta,4,Benjamín Vargas,7802
2021-11-02,2021,Salchichón,11,Almacén Central,Cartagena,8,Roberto Blanco,1252
2024-04-04,2024,Jamón,4,Sucursal Oeste,Medellín,2,Isabella Santos,10473
2020-01-03,2020,Chorizo,1,Sucursal Oeste,Cartagena,4,Ricardo Calvo,3052
2025-01-21,2025,Longaniza,1,Almacén Central,Cartagena,7,Ricardo Cardona,10796
2024-01-17,2024,Jamón,1,Sucursal Norte,Cali,10,Rocío Rodríguez,7053
2020-06-21,2020,Butifarra,6,Sucursal Oeste,Pereira,2,Óscar Prieto,3407
2025-02-04,2025,Tocineta,2,Sucursal Este,Cartagena,8,Pedro Rubio-Guerrero,3668
2023-08-12,2023,Chorizo,8,Sucursal Sur,Barranquilla,7,Hugo Cruz,7879
2023-12-18,2023,Longaniza,12,Sucursal Sur,Bogotá,3,Verónica Vidal,8682
2024-07-28,2024,Longaniza,7,Sucursal Oeste,Bogotá,4,Emilia Ortega,9792
2021-02-10,2021,Jamón,2,Almacén Central,Cali,6,Samuel Ferrer,1596
2024-09-01,2024,Tocineta,9,Sucursal Sur,Cartagena,1,Fabián Fernández-Rojas,5001
2024-01-04,2024,Tocineta,1,Almacén Central,Bogotá,8,Emilia Peralta,3195
2024-08-29,2024,Chorizo,8,Sucursal Norte,Cartagena,2,Jacqueline Pérez,8722
2022-05-29,2022,Salchichón,5,Sucursal Sur,Cúcuta,1,Beatriz López,2284
2021-06-17,2021,Jamón,6,Sucursal Este,Medellín,4,Mateo Moreno,6533
2022-12-22,2022,Jamón,12,Sucursal Norte,Bogotá,7,Gabriela García-Vega,7694
2022-02-16,2022,Longaniza,2,Sucursal Norte,Barranquilla,4,Irene Ramírez,9903
2020-10-04,2020,Chorizo,10,Sucursal Sur,Bogotá,9,Héctor Santos,10130
2025-01-30,2025,Butifarra,1,Sucursal Oeste,Bogotá,7,Isabella Rojas,5445
2023-04-26,2023,Tocineta,4,Sucursal Norte,Medellín,5,Daniel Esteban,9213
2023-11-05,2023,Chorizo,11,Sucursal Oeste,Pereira,8,Raúl López-Lorenzo,4870
2021-12-17,2021,Butifarra,12,Sucursal Sur,Bogotá,2,Jana Vargas,5730
2024-04-17,2024,Jamón,4,Sucursal Norte,Cúcuta,3,Dalia Torres,6909
2021-07-27,2021,Salchichón,7,Sucursal Norte,Pereira,4,Olivia Jiménez-Crespo,5100
2021-04-05,2021,Chorizo,4,Sucursal Sur,Bucaramanga,8,Carlos Navarro,10548
2022-06-19,2022,Longaniza,6,Sucursal Norte,Bucaramanga,9,Alicia Vega,5821
2023-12-27,2023,Morcilla,12,Sucursal Norte,Bogotá,10,Roberto Pascual,5535
2025-11-11,2025,Longaniza,11,Sucursal Norte,Cúcuta,2,Nico Castro-Peña,8926
2021-04-11,2021,Chorizo,4,Sucursal Este,Bogotá,8,Mónica Guerrero-Rodríguez,2130
2022-10-04,2022,Longaniza,10,Sucursal Oeste,Pereira,1,Yolanda Esteban-Soto,6947
2023-07-16,2023,Chorizo,7,Sucursal Sur,Cali,10,Graciela Ortiz,6857
2024-10-27,2024,Jamón,10,Sucursal Este,Medellín,1,Samuel Vega,2860
2020-09-04,2020,Morcilla,9,Sucursal Oeste,Pereira,6,Vanesa Benítez,10004
2022-02-13,2022,Tocineta,2,Sucursal Oeste,Cúcuta,7,Yolanda Torres,2061
2024-02-09,2024,Morcilla,2,Sucursal Oeste,Cúcuta,5,Emilio Carrasco,3777
2023-03-31,2023,Morcilla,3,Almacén Central,Bucaramanga,3,Raúl Bravo,6835
2021-01-30,2021,Salchichón,1,Sucursal Oeste,Cúcuta,10,Kevin Vázquez-Sánchez,8382
2022-09-04,2022,Chorizo,9,Sucursal Oeste,Cali,7,Sergio Cardona,8434
2021-07-23,2021,Tocineta,7,Sucursal Oeste,Cali,2,Esteban Ortega,3916
2023-08-26,2023,Salchichón,8,Sucursal Sur,Bucaramanga,1,Uriel Álvarez,1376
2024-08-16,2024,Butifarra,8,Sucursal Sur,Bucaramanga,1,Marco León-Pérez,3592
2022-06-11,2022,Longaniza,6,Sucursal Oeste,Medellín,2,Sara Aguilar-Álvarez,9153
2022-02-07,2022,Butifarra,2,Almacén Central,Bogotá,7,Camilo Pardo-Iglesias,2556
2025-01-13,2025,Salchichón,1,Sucursal Este,Pereira,3,Sergio González,10111
2023-07-01,2023,Chorizo,7,Sucursal Norte,Cúcuta,4,Renata Santiago-Fuentes,5288
2025-09-21,2025,Chorizo,9,Sucursal Este,Medellín,6,Sebastián Escobar-Ortega,7109
2020-08-30,2020,Chorizo,8,Sucursal Sur,Cartagena,8,Regina Soto,9660
2021-01-01,2021,Butifarra,1,Sucursal Este,Cúcuta,5,Juan Crespo,8652
2025-04-24,2025,Jamón,4,Almacén Central,Cúcuta,2,Gabriela Martín-Carrasco,1793
2023-12-07,2023,Tocineta,12,Sucursal Oeste,Cali,1,Camilo Torres,2017
2021-02-14,2021,Longaniza,2,Sucursal Sur,Pereira,10,Sebastián Rubio,8947
2020-10-18,2020,Longaniza,10,Sucursal Norte,Barranquilla,4,Julio Miranda-Méndez,1494
2021-06-29,2021,Chorizo,6,Sucursal Este,Medellín,10,Eloy Jiménez-Ferrer,5858
2024-02-05,2024,Salchichón,2,Sucursal Sur,Cartagena,5,Magdalena Ferrer,2923
2024-06-30,2024,Butifarra,6,Sucursal Sur,Pereira,6,Jacqueline Pérez,8722
2025-12-29,2025,Longaniza,12,Sucursal Este,Pereira,7,Isabel Sanz-Vega,10051
2024-11-16,2024,Jamón,11,Sucursal Sur,Barranquilla,7,Marcos Vázquez-Vidal,8273
2023-11-05,2023,Tocineta,11,Sucursal Oeste,Cali,3,Ricardo Estrada,10981
2022-01-10,2022,Tocineta,1,Sucursal Oeste,Pereira,1,Marcela Cardona,6699
2020-01-13,2020,Salchichón,1,Sucursal Este,Cartagena,7,Isabel Vega,1014
2021-12-21,2021,Tocineta,12,Almacén Central,Medellín,9,Diana Zamora,9520
2023-07-15,2023,Morcilla,7,Sucursal Sur,Medellín,4,Emilio Guerrero,1990
2025-05-14,2025,Longaniza,5,Sucursal Norte,Pereira,7,Cristina Castillo,3609
2025-05-03,2025,Salchichón,5,Sucursal Oeste,Pereira,1,Jonatan Navarro,2618
2025-10-26,2025,Morcilla,10,Almacén Central,Medellín,9,Eugenia Rivera-Flores,6785
2021-10-16,2021,Longaniza,10,Sucursal Sur,Bucaramanga,2,Diana Castillo,1293
2022-12-30,2022,Chorizo,12,Sucursal Norte,Cali,5,Bruno Marín,6834
2020-07-22,2020,Jamón,7,Sucursal Sur,Pereira,8,Tania Diez-Lozano,8905
2025-10-08,2025,Butifarra,10,Sucursal Sur,Bogotá,1,Ramón Serrano,5982
2020-11-22,2020,Salchichón,11,Sucursal Norte,Cartagena,5,Joaquín Vega,7830
2021-05-07,2021,Jamón,5,Sucursal Sur,Pereira,4,María Molina,8091
2020-02-19,2020,Butifarra,2,Sucursal Este,Cali,10,Magdalena Peralta,1778
2024-12-11,2024,Jamón,12,Sucursal Sur,Pereira,8,Agustina Esteban,4889
2023-01-15,2023,Longaniza,1,Sucursal Este,Medellín,8,Raúl Martínez,6026
2022-07-29,2022,Chorizo,7,Sucursal Este,Barranquilla,3,Josefina Pastor,4918
2021-02-10,2021,Butifarra,2,Sucursal Este,Pereira,6,Juan Gómez-Romero,7231
2021-01-28,2021,Morcilla,1,Sucursal Norte,Pereira,8,Jonatan Cano,8298
2024-06-03,2024,Butifarra,6,Sucursal Este,Medellín,10,Cristian Villanueva-Guerrero,2972
2023-05-07,2023,Morcilla,5,Almacén Central,Cúcuta,6,Félix Pardo,3418
2021-11-15,2021,Jamón,11,Almacén Central,Bogotá,3,Patricia Cardona,2481
2023-08-14,2023,Salchichón,8,Almacén Central,Bucaramanga,3,Nico Soto,6701
2022-03-19,2022,Morcilla,3,Sucursal Oeste,Cali,7,Germán Salazar-Crespo,2174
2020-08-04,2020,Butifarra,8,Sucursal Sur,Cúcuta,4,Manuel Contreras,2722
2023-01-11,2023,Longaniza,1,Sucursal Norte,Cali,2,Darío Peralta,2180
2025-10-07,2025,Butifarra,10,Sucursal Este,Cúcuta,1,Rafael Mendoza,6364
2025-09-15,2025,Tocineta,9,Sucursal Norte,Cartagena,1,Julieta Prieto,4500
2021-06-09,2021,Chorizo,6,Sucursal Este,Cúcuta,1,Javier Mendez,8673
2020-04-30,2020,Salchichón,4,Sucursal Oeste,Medellín,7,Vicente Domínguez,1991
2022-12-17,2022,Chorizo,12,Sucursal Este,Pereira,9,Adán Gil,10750
2023-11-16,2023,Morcilla,11,Sucursal Sur,Bucaramanga,3,Ernesto Pastor,3170
2022-02-18,2022,Morcilla,2,Sucursal Sur,Medellín,3,Eduardo Guerrero,8965
2023-11-29,2023,Butifarra,11,Sucursal Oeste,Cúcuta,2,Ernesto Salazar-Guillén,7164
2025-02-02,2025,Jamón,2,Sucursal Este,Cartagena,9,Alejandro Escobar-Peralta,9760
2025-11-20,2025,Tocineta,11,Sucursal Este,Cali,1,Tania Alonso,1960
2023-06-02,2023,Chorizo,6,Sucursal Oeste,Cúcuta,1,Jorge Marín,2998
2024-08-24,2024,Chorizo,8,Sucursal Este,Cartagena,3,Victor Castillo-Cano,4631
2024-08-14,2024,Jamón,8,Sucursal Sur,Bucaramanga,10,Eloy Montes-Campos,6426
2024-11-09,2024,Longaniza,11,Sucursal Norte,Barranquilla,7,Julio Montes-Calvo,5929
2020-08-04,2020,Tocineta,8,Sucursal Sur,Pereira,8,Mariana Rojas,3891
2021-07-08,2021,Longaniza,7,Sucursal Norte,Bogotá,3,Rosa Castro,4919
2022-12-09,2022,Chorizo,12,Sucursal Sur,Medellín,8,Dalia Pardo,8574
2020-02-13,2020,Chorizo,2,Sucursal Oeste,Bogotá,2,Sergio Rojas-Ferrer,4693
2025-10-05,2025,Longaniza,10,Sucursal Oeste,Cali,3,Israel Peralta,1932
2021-06-22,2021,Chorizo,6,Sucursal Sur,Medellín,1,Álvaro Villanueva-Cardona,1442
2023-10-17,2023,Tocineta,10,Sucursal Norte,Medellín,10,Diego Ferrer,2602
2024-10-23,2024,Jamón,10,Sucursal Norte,Barranquilla,3,Marcela Crespo,1743
2024-11-13,2024,Jamón,11,Sucursal Sur,Cúcuta,5,Marcos Muñoz-Cardona,7331
2024-10-12,2024,Morcilla,10,Sucursal Norte,Cartagena,1,Nico Reyes-Fuentes,2662
2023-08-15,2023,Butifarra,8,Sucursal Norte,Medellín,2,Rina Zamora,8021
2022-11-20,2022,Longaniza,11,Sucursal Norte,Pereira,1,Isaac Mendez,2920
2021-10-30,2021,Butifarra,10,Almacén Central,Cali,5,Marcela Caballero,2336
2024-03-04,2024,Salchichón,3,Sucursal Oeste,Cartagena,10,Cecilia Hernández,4361
2024-02-07,2024,Salchichón,2,Sucursal Este,Cúcuta,2,Julio Vega-Paredes,7511
2024-12-11,2024,Butifarra,12,Sucursal Este,Barranquilla,1,Diego Cruz,6389
2024-09-10,2024,Jamón,9,Sucursal Norte,Cartagena,8,Nicolás Reyes-Campos,5337
2023-04-25,2023,Morcilla,4,Sucursal Norte,Medellín,2,Rodrigo Pastor-Gómez,6474
2022-12-12,2022,Morcilla,12,Sucursal Sur,Bogotá,4,Benjamín Álvarez,2358
2024-12-07,2024,Jamón,12,Sucursal Este,Cali,8,Vicente Pardo,7836
2023-01-13,2023,Longaniza,1,Sucursal Norte,Medellín,9,Agustina Bravo,3435
2025-03-29,2025,Tocineta,3,Sucursal Norte,Cúcuta,2,Rocío Paredes,7179
2024-02-12,2024,Tocineta,2,Sucursal Norte,Cali,6,Jesús Hidalgo-Alonso,4025
2024-06-02,2024,Tocineta,6,Sucursal Norte,Cali,10,Andrés Núñez,4726
2023-02-05,2023,Salchichón,2,Sucursal Oeste,Bucaramanga,7,Cristian Moreno,9979
2022-08-28,2022,Longaniza,8,Sucursal Norte,Bucaramanga,7,Hugo Martín,3498
2020-07-28,2020,Jamón,7,Almacén Central,Medellín,9,Verónica Gallego,7993
2021-02-10,2021,Salchichón,2,Sucursal Norte,Bogotá,2,Gonzalo Torres-Hernández,8011
2021-07-16,2021,Tocineta,7,Sucursal Oeste,Bogotá,3,Catalina Santiago,5034
2023-05-03,2023,Longaniza,5,Sucursal Norte,Bogotá,5,Elisa Rojas,8868
2020-03-02,2020,Morcilla,3,Almacén Central,Barranquilla,7,Jimena Ortega,4736
2021-03-06,2021,Jamón,3,Sucursal Norte,Medellín,3,Santiago Hidalgo,4603
2021-03-22,2021,Butifarra,3,Almacén Central,Medellín,5,Eduardo Campos,6746
2023-01-27,2023,Butifarra,1,Almacén Central,Cali,6,Héctor Carrasco,4655
2022-07-30,2022,Jamón,7,Sucursal Norte,Bucaramanga,2,Emma Bravo,3340
2020-01-20,2020,Tocineta,1,Sucursal Norte,Bogotá,7,Regina Zamora,8693
2024-10-27,2024,Longaniza,10,Sucursal Este,Cartagena,10,Joaquín González-Rodríguez,8421
2025-06-09,2025,Butifarra,6,Sucursal Sur,Pereira,4,Ramón Pascual,4660
2024-07-05,2024,Butifarra,7,Sucursal Oeste,Barranquilla,2,Kevin Vargas,7111
2023-03-02,2023,Chorizo,3,Almacén Central,Bogotá,9,Guillermo Vega-Ferrer,8723
2025-02-22,2025,Salchichón,2,Sucursal Oeste,Medellín,1,Ana Romero-Esteban,2145
2023-03-15,2023,Butifarra,3,Sucursal Norte,Medellín,6,Óscar Peralta,7534
2020-06-15,2020,Chorizo,6,Sucursal Norte,Pereira,10,Jorge Alonso,10513
2020-02-24,2020,Morcilla,2,Sucursal Oeste,Bucaramanga,1,Cristian Escobar,3247
2020-09-09,2020,Jamón,9,Sucursal Oeste,Pereira,5,Iván Díaz,5482
2025-11-29,2025,Morcilla,11,Sucursal Sur,Barranquilla,10,Fernando Prieto-Molina,9214
2022-05-14,2022,Morcilla,5,Almacén Central,Medellín,2,Sandra Pardo,8991
2022-02-17,2022,Morcilla,2,Almacén Central,Cali,10,Gonzalo López-Alonso,5815
2025-07-24,2025,Jamón,7,Sucursal Norte,Bogotá,10,Jacqueline Serrano,10990
2023-06-23,2023,Chorizo,6,Sucursal Sur,Medellín,1,Gabriela Navarro,2413
2024-06-06,2024,Butifarra,6,Sucursal Oeste,Barranquilla,1,Isabella Rivera,7126
2022-10-06,2022,Salchichón,10,Sucursal Este,Bogotá,2,Jana Cortes,7757
2022-07-13,2022,Longaniza,7,Sucursal Norte,Bucaramanga,7,Cristian Bravo,7486
2025-04-03,2025,Morcilla,4,Sucursal Norte,Cúcuta,2,Marcela Castro,4074
2025-10-09,2025,Jamón,10,Sucursal Este,Barranquilla,10,Agustina Serrano-Calvo,9750
2024-12-29,2024,Chorizo,12,Sucursal Oeste,Bogotá,8,Marcos Méndez,3246
2021-06-13,2021,Longaniza,6,Sucursal Este,Cali,6,Teresa Martín-Ramírez,5614
2024-04-08,2024,Longaniza,4,Almacén Central,Cúcuta,4,Ernesto Zamora,7233
2021-02-08,2021,Tocineta,2,Sucursal Norte,Cartagena,10,Roberto Gallego,3750
2022-08-10,2022,Salchichón,8,Sucursal Oeste,Cali,10,Emma Ortiz-Mendez,6846
2023-08-09,2023,Jamón,8,Sucursal Norte,Bucaramanga,7,José Lara,2531
2024-07-13,2024,Salchichón,7,Sucursal Oeste,Barranquilla,9,Adán Peralta-Romero,10663
2022-04-08,2022,Morcilla,4,Almacén Central,Cartagena,5,Paulina López-Gómez,5062
2025-01-29,2025,Morcilla,1,Sucursal Este,Pereira,7,Alba Pastor,2630
2025-10-13,2025,Butifarra,10,Sucursal Este,Cúcuta,7,Andrés Carrasco,3123
2021-08-08,2021,Tocineta,8,Almacén Central,Bucaramanga,4,Nadia Rivera,8916
2020-07-27,2020,Longaniza,7,Almacén Central,Cúcuta,9,Kike Romero,9131
2022-10-08,2022,Longaniza,10,Almacén Central,Cartagena,2,Andrés Pérez,6999
2021-11-17,2021,Chorizo,11,Sucursal Este,Medellín,1,Julieta González-Ruiz,10629
2024-03-06,2024,Butifarra,3,Sucursal Oeste,Bucaramanga,2,Graciela Serrano-Sánchez,10588
2025-10-15,2025,Jamón,10,Sucursal Este,Pereira,9,Alicia Martínez-Paredes,2456
2022-07-17,2022,Chorizo,7,Sucursal Este,Cartagena,4,Andrea Martínez,7953
2021-04-14,2021,Butifarra,4,Sucursal Este,Cali,10,Germán Suárez,3081
2024-05-26,2024,Jamón,5,Almacén Central,Cúcuta,7,Cristian Santiago,8141
2023-04-06,2023,Jamón,4,Sucursal Este,Bogotá,10,Mario Morales,1953
2025-05-01,2025,Tocineta,5,Sucursal Este,Pereira,5,Kevin Guerrero-Ramírez,7617
2022-03-22,2022,Longaniza,3,Sucursal Norte,Cartagena,9,Romina Hidalgo,7814
2023-07-01,2023,Chorizo,7,Sucursal Sur,Barranquilla,9,Isaac Lara,10787
2022-05-01,2022,Butifarra,5,Almacén Central,Barranquilla,6,Emilio Estrada,5750
2025-07-13,2025,Salchichón,7,Sucursal Sur,Medellín,5,Elisa Guerrero-Sanz,5016
2021-11-07,2021,Longaniza,11,Almacén Central,Cúcuta,2,Jacqueline Ferrer,1512
2020-09-20,2020,Chorizo,9,Sucursal Oeste,Cúcuta,3,Verónica Santiago-Alonso,6282
2020-08-20,2020,Tocineta,8,Sucursal Este,Cali,8,Alejandro Mendez,6788
2022-06-20,2022,Chorizo,6,Almacén Central,Medellín,10,Paco Cortes-Fuentes,5945
2021-05-19,2021,Chorizo,5,Sucursal Sur,Pereira,4,Carolina Bravo,7787
2020-11-15,2020,Salchichón,11,Sucursal Sur,Pereira,5,Cecilia Álvarez,5006
2024-10-11,2024,Jamón,10,Sucursal Oeste,Cali,8,Lucas Lara,6845
2025-10-27,2025,Butifarra,10,Almacén Central,Pereira,6,Blas Reyes,9136
2022-11-10,2022,Longaniza,11,Almacén Central,Barranquilla,6,Úrsula Rubio,6294
2022-08-15,2022,Longaniza,8,Sucursal Este,Pereira,3,Hugo Ruiz-Flores,10625
2025-06-17,2025,Longaniza,6,Sucursal Sur,Cúcuta,6,Jacqueline Cano-Gutiérrez,9561
2025-02-11,2025,Salchichón,2,Sucursal Este,Barranquilla,7,Guillermo González,7292
2021-07-13,2021,Tocineta,7,Almacén Central,Cartagena,7,Yago González-Lara,3966
2020-09-11,2020,Chorizo,9,Sucursal Sur,Cali,7,Lourdes Estrada,9007
2024-01-17,2024,Morcilla,1,Sucursal Norte,Medellín,4,Ramón Contreras,9895
2021-06-10,2021,Butifarra,6,Sucursal Norte,Bogotá,1,Luis Sierra-Muñoz,7943
2020-11-07,2020,Butifarra,11,Almacén Central,Cali,1,Eloy Pastor,6871
2021-10-27,2021,Butifarra,10,Sucursal Norte,Pereira,6,Kevin Martín,4328
2025-11-20,2025,Butifarra,11,Almacén Central,Cartagena,4,Quique Domínguez-Medina,2200
2020-03-11,2020,Butifarra,3,Almacén Central,Pereira,6,Andrés Rodríguez,9239
2022-01-15,2022,Chorizo,1,Sucursal Sur,Medellín,3,Mauricio Pardo,9088
2022-12-03,2022,Butifarra,12,Sucursal Sur,Bucaramanga,7,Zoe Guillén-Suárez,6907
2025-03-30,2025,Morcilla,3,Sucursal Norte,Medellín,6,Olivia Rojas-Ramos,8424
2025-01-03,2025,Longaniza,1,Sucursal Este,Barranquilla,6,José Contreras-Moreno,9075
2023-03-07,2023,Butifarra,3,Almacén Central,Bogotá,9,Manuel Campos-Gallego,7569
2025-10-24,2025,Butifarra,10,Sucursal Este,Bogotá,3,Adrián Mendez,9675
2022-03-08,2022,Longaniza,3,Sucursal Norte,Cartagena,6,Rubén Vega,5947
2020-03-27,2020,Chorizo,3,Sucursal Este,Cali,4,Álvaro Martín-Carrasco,2765
2020-12-25,2020,Tocineta,12,Sucursal Sur,Medellín,8,Alfredo Cruz,6504
2022-06-21,2022,Tocineta,6,Almacén Central,Medellín,5,Darío Pascual,10340
2020-08-16,2020,Jamón,8,Sucursal Oeste,Pereira,5,Ernesto Paredes,3666
2025-01-24,2025,Chorizo,1,Sucursal Oeste,Cartagena,4,Sergio Alonso-Rojas,3887
2024-11-29,2024,Longaniza,11,Almacén Central,Cali,5,Emma Herrera,2807
2020-05-07,2020,Longaniza,5,Sucursal Sur,Medellín,7,Verónica Cortés,10704
2021-01-10,2021,Salchichón,1,Almacén Central,Medellín,9,Andrea Montes,10632
