fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2023-12-23,2023,Chorizo,12,Sucursal Este,Bogotá,2,Sara Lorenzo,10449
2020-10-23,2020,Chorizo,10,Sucursal Oeste,Bogotá,3,Isaac Villanueva,9319
2020-04-14,2020,Tocineta,4,Almacén Central,Cali,10,Valeria Gutiérrez,10220
2023-12-11,2023,Tocineta,12,Sucursal Oeste,Barranquilla,2,Sebastián Paredes,9777
2023-02-24,2023,Tocineta,2,Sucursal Oeste,Cúcuta,9,Gonzalo Ramos,1547
2020-04-04,2020,Jamón,4,Sucursal Sur,Cali,4,Lucas Fernández-Díaz,10312
2023-09-03,2023,Tocineta,9,Almacén Central,Cali,2,Romina Vega,8613
2020-06-25,2020,Tocineta,6,Sucursal Norte,Medellín,4,Magdalena Reyes-Medina,1898
2021-06-19,2021,Jamón,6,Sucursal Norte,Bucaramanga,9,Raúl Peña,6035
2022-04-20,2022,Jamón,4,Sucursal Norte,Cali,8,Vicente Domínguez,1516
2021-09-05,2021,Chorizo,9,Sucursal Oeste,Bogotá,4,Santiago Cardona-Cardona,2328
2022-03-13,2022,Longaniza,3,Sucursal Oeste,Pereira,5,Ignacio Méndez,6381
2023-01-06,2023,Longaniza,1,Almacén Central,Cartagena,6,Pilar Ibañez,2418
2023-07-10,2023,Morcilla,7,Almacén Central,Medellín,10,Vicente Jiménez,7245
2023-04-26,2023,Tocineta,4,Sucursal Norte,Bogotá,4,Fernanda Ortiz,10366
2021-10-04,2021,Morcilla,10,Almacén Central,Cúcuta,10,Nadia Serrano-Guerrero,5402
2020-01-10,2020,Tocineta,1,Sucursal Norte,Pereira,9,Felipe Suárez,9745
2022-08-01,2022,Butifarra,8,Almacén Central,Pereira,3,Teresa Pascual-Contreras,3360
2023-03-13,2023,Longaniza,3,Sucursal Este,Cartagena,9,Regina Mendoza,10825
2021-10-23,2021,Chorizo,10,Sucursal Sur,Bucaramanga,5,Santi Sierra,9629
2025-09-22,2025,Jamón,9,Sucursal Oeste,Medellín,7,Miguel Vidal-Flores,4552
2022-06-05,2022,Salchichón,6,Sucursal Sur,Bucaramanga,9,Santi Sierra,1705
2024-02-24,2024,Salchichón,2,Sucursal Sur,Bogotá,7,Gabriel Núñez,10109
2024-11-23,2024,Jamón,11,Almacén Central,Bucaramanga,6,Francisco Cortés,3325
2020-05-23,2020,Butifarra,5,Sucursal Este,Medellín,2,Adán Acosta,4829
2021-07-07,2021,Morcilla,7,Sucursal Sur,Cartagena,2,Maximiliano Aguilar,7812
2025-08-24,2025,Jamón,8,Sucursal Este,Cúcuta,2,Santi Benítez,6480
2024-02-05,2024,Jamón,2,Almacén Central,Cúcuta,2,Catalina Hidalgo,6126
2023-08-29,2023,Chorizo,8,Almacén Central,Cali,10,Eduardo Ramos-Cardona,7674
2021-04-28,2021,Tocineta,4,Sucursal Oeste,Pereira,3,Nuria Muñoz,6407
2021-05-02,2021,Jamón,5,Sucursal Oeste,Barranquilla,7,Hugo Soto,9419
2023-01-08,2023,Salchichón,1,Sucursal Este,Medellín,10,Adán Peralta-Romero,10663
2025-10-06,2025,Tocineta,10,Sucursal Norte,Cartagena,8,Ricardo Marín,7595
2024-01-02,2024,Butifarra,1,Sucursal Oeste,Bucaramanga,1,Lourdes Vargas-Blanco,4207
2025-03-02,2025,Salchichón,3,Sucursal Este,Bucaramanga,3,Lázaro Méndez-Escobar,5625
2024-11-01,2024,Jamón,11,Sucursal Sur,Cúcuta,7,Vicente Martín,7007
2020-01-25,2020,Butifarra,1,Sucursal Sur,Bucaramanga,3,Rubén Zamora,3851
2023-09-27,2023,Salchichón,9,Sucursal Norte,Pereira,9,Israel Gutiérrez,5773
2022-12-19,2022,Jamón,12,Almacén Central,Cartagena,3,Carmen Castillo-Muñoz,2614
2025-10-03,2025,Butifarra,10,Sucursal Norte,Barranquilla,1,Antonia Prieto,5244
2022-02-07,2022,Morcilla,2,Almacén Central,Medellín,2,Rina Ortiz,5979
2023-10-12,2023,Tocineta,10,Sucursal Sur,Pereira,5,Leonardo Soto,7419
2023-08-24,2023,Jamón,8,Sucursal Norte,Cúcuta,6,Gustavo Gil,10583
2023-01-23,2023,Tocineta,1,Sucursal Norte,Pereira,5,Nuria Guillén,7246
2022-02-08,2022,Jamón,2,Sucursal Este,Cúcuta,8,Israel Rojas-Castillo,5388
2020-06-26,2020,Butifarra,6,Sucursal Oeste,Bucaramanga,7,Cecilia Acosta,5717
2024-04-01,2024,Butifarra,4,Sucursal Norte,Bogotá,4,Isaac Torres-Carrasco,7728
2025-08-02,2025,Tocineta,8,Sucursal Oeste,Medellín,7,Rina Lorenzo,4558
2024-08-29,2024,Butifarra,8,Sucursal Oeste,Cúcuta,2,Luis Herrera,1666
2025-03-18,2025,Salchichón,3,Sucursal Este,Bogotá,9,Catalina Morales,6397
2025-12-06,2025,Tocineta,12,Sucursal Norte,Bucaramanga,10,Ricardo Alonso,8386
2025-04-14,2025,Butifarra,4,Sucursal Este,Medellín,4,Verónica Acosta-León,10514
2021-01-25,2021,Butifarra,1,Almacén Central,Cartagena,9,Jorge Diez,3381
2025-02-08,2025,Chorizo,2,Sucursal Este,Bucaramanga,4,Tania Flores-Rojas,5060
2025-02-08,2025,Chorizo,2,Almacén Central,Bucaramanga,9,Teodoro Zamora,6613
2023-06-02,2023,Butifarra,6,Sucursal Este,Cartagena,2,María Ramírez-Romero,8666
2021-08-15,2021,Tocineta,8,Sucursal Norte,Cali,7,Diego Molina,5952
2022-08-01,2022,Morcilla,8,Sucursal Oeste,Cúcuta,8,Jonatan Cortes,9517
2022-02-19,2022,Morcilla,2,Sucursal Este,Bucaramanga,6,Alejandra Mendez,1452
2025-05-31,2025,Morcilla,5,Sucursal Norte,Bucaramanga,9,Julieta León,2572
2023-04-26,2023,Butifarra,4,Sucursal Sur,Medellín,10,Antonia Navarro,3642
2022-02-14,2022,Chorizo,2,Almacén Central,Bucaramanga,6,Camila Bravo,7055
2021-08-03,2021,Morcilla,8,Sucursal Norte,Pereira,3,Emilio Ortiz,5131
2022-01-16,2022,Morcilla,1,Sucursal Sur,Barranquilla,2,Fabián Romero,9737
2024-03-25,2024,Chorizo,3,Sucursal Norte,Barranquilla,10,Gabriela Torres-Cortes,1287
2021-09-11,2021,Tocineta,9,Sucursal Este,Pereira,7,Andrés Vega,9700
2024-03-06,2024,Chorizo,3,Sucursal Sur,Barranquilla,2,Rebeca Fuentes,8221
2022-02-16,2022,Longaniza,2,Almacén Central,Bucaramanga,5,Camilo Blanco,10069
2023-08-21,2023,Tocineta,8,Sucursal Norte,Bogotá,3,Rodrigo Núñez,1929
2024-12-20,2024,Butifarra,12,Sucursal Este,Bucaramanga,7,Zoe Sanz-Paredes,6332
2023-11-10,2023,Longaniza,11,Sucursal Oeste,Cúcuta,1,Francisco Sanz,3636
2021-07-24,2021,Butifarra,7,Sucursal Sur,Cali,3,Guillermo Caballero-Ibañez,4164
2024-03-18,2024,Longaniza,3,Sucursal Este,Cali,7,Renata Martín-Paredes,5699
2023-02-25,2023,Morcilla,2,Sucursal Oeste,Cúcuta,4,Germán León-Rodríguez,10365
2023-02-03,2023,Longaniza,2,Sucursal Este,Bucaramanga,9,Elena Morales,2560
2024-03-22,2024,Butifarra,3,Sucursal Sur,Cartagena,2,Natalia Martínez-Muñoz,8755
2023-12-30,2023,Jamón,12,Sucursal Norte,Medellín,2,Emma Benítez,10515
2020-10-11,2020,Jamón,10,Sucursal Norte,Bucaramanga,5,Sandra Bravo-Bravo,8227
2020-09-18,2020,Salchichón,9,Sucursal Sur,Cartagena,7,Israel Álvarez,2718
2023-02-25,2023,Jamón,2,Sucursal Sur,Barranquilla,10,Leonardo Vidal,7637
2020-10-01,2020,Butifarra,10,Sucursal Sur,Bucaramanga,3,Adrián Morales-Suárez,7188
2023-08-04,2023,Salchichón,8,Sucursal Sur,Medellín,9,Sofía Aguilar,9294
2021-02-03,2021,Tocineta,2,Sucursal Sur,Cali,3,Elena Ramírez-Cardona,7054
2025-11-28,2025,Tocineta,11,Sucursal Este,Medellín,9,Sofía Muñoz,2302
2021-02-12,2021,Chorizo,2,Almacén Central,Bogotá,9,Marcela Jiménez,7653
2022-07-12,2022,Butifarra,7,Sucursal Oeste,Pereira,4,Rubén Hidalgo,7023
2022-11-05,2022,Tocineta,11,Sucursal Sur,Pereira,9,Emilia Benítez-Sanz,9210
2022-11-03,2022,Longaniza,11,Sucursal Norte,Pereira,10,Fernanda Soto,9738
2024-02-04,2024,Jamón,2,Almacén Central,Bucaramanga,7,Sofía Delgado,8761
2021-12-01,2021,Tocineta,12,Almacén Central,Bucaramanga,3,Rubén Navarro,3471
2024-02-27,2024,Morcilla,2,Sucursal Sur,Medellín,10,Isaac Crespo,8661
2024-05-22,2024,Salchichón,5,Sucursal Sur,Cali,10,Claudia Bravo,10382
2020-08-13,2020,Chorizo,8,Sucursal Este,Cali,7,Jana Méndez,3450
2023-01-09,2023,Morcilla,1,Sucursal Norte,Cali,8,Marcela Herrera-Marín,6145
2025-01-13,2025,Morcilla,1,Almacén Central,Medellín,1,Sergio Ibañez,10455
2020-07-11,2020,Jamón,7,Sucursal Sur,Cali,9,Ximena Villanueva,6844
2022-05-08,2022,Jamón,5,Sucursal Norte,Cali,8,Renata Ibañez-Sanz,4355
2023-10-19,2023,Morcilla,10,Almacén Central,Cartagena,4,Héctor Ruiz,10003
2022-03-23,2022,Butifarra,3,Sucursal Norte,Pereira,10,Enrique Vargas,4349
2022-04-29,2022,Butifarra,4,Sucursal Sur,Barranquilla,7,Brenda Crespo,2659
2025-12-31,2025,Butifarra,12,Sucursal Este,Cartagena,1,Adán Benítez,5004
2022-10-06,2022,Tocineta,10,Sucursal Oeste,Pereira,7,Romina Morales,9954
2023-10-14,2023,Jamón,10,Sucursal Norte,Cúcuta,10,Marco Marín-Contreras,5229
2025-12-24,2025,Jamón,12,Almacén Central,Bucaramanga,5,Carlos Moreno-González,8485
2022-06-15,2022,Longaniza,6,Almacén Central,Cúcuta,8,Teresa Blanco,1258
2025-04-29,2025,Salchichón,4,Sucursal Sur,Cúcuta,4,Humberto Pérez,5899
2023-04-22,2023,Salchichón,4,Sucursal Oeste,Cartagena,10,Jimena Estrada-Ibañez,10287
2025-01-21,2025,Jamón,1,Almacén Central,Bucaramanga,3,Angélica Ruiz-Guerrero,9617
2021-03-16,2021,Tocineta,3,Sucursal Oeste,Cartagena,2,Paloma Cano,1165
2025-09-06,2025,Jamón,9,Sucursal Norte,Cartagena,9,Laura Serrano-Ortiz,1255
2020-11-18,2020,Salchichón,11,Almacén Central,Bucaramanga,10,Héctor Ortiz,10020
2020-07-01,2020,Longaniza,7,Sucursal Sur,Cali,1,Sandra Cano,6179
2025-06-17,2025,Chorizo,6,Sucursal Norte,Cali,3,Teresa León,10167
2025-09-17,2025,Morcilla,9,Sucursal Sur,Bogotá,4,Alicia Pascual-Jiménez,2085
2022-11-20,2022,Tocineta,11,Sucursal Este,Cartagena,9,Marco Vargas-Vega,8189
2025-07-01,2025,Longaniza,7,Sucursal Este,Bogotá,5,Fernanda Mendez,4364
2023-11-30,2023,Salchichón,11,Almacén Central,Bogotá,1,Esteban Ferrer,4575
2023-05-18,2023,Longaniza,5,Sucursal Este,Bucaramanga,3,Lázaro Pascual-Hidalgo,1058
2025-08-26,2025,Tocineta,8,Almacén Central,Bucaramanga,1,Montserrat Ibañez,6977
2022-11-13,2022,Butifarra,11,Sucursal Oeste,Medellín,2,Emilia Hidalgo-Lara,9411
2024-02-29,2024,Chorizo,2,Almacén Central,Medellín,10,Adán Montes-Serrano,6780
2023-01-30,2023,Morcilla,1,Almacén Central,Cartagena,8,Boris García,4979
2025-05-26,2025,Jamón,5,Almacén Central,Medellín,10,Silvia Ferrer,5186
2022-10-09,2022,Chorizo,10,Sucursal Este,Barranquilla,8,Lucas Peña-Pérez,10823
2022-11-25,2022,Morcilla,11,Sucursal Sur,Bucaramanga,4,Alfredo Sánchez,7904
2025-07-05,2025,Morcilla,7,Sucursal Sur,Pereira,5,Emma Esteban,1791
2024-05-22,2024,Butifarra,5,Sucursal Sur,Cúcuta,4,Alejandra Castillo,4526
2022-03-06,2022,Salchichón,3,Almacén Central,Bogotá,8,Isabella Bravo,2374
2022-07-27,2022,Morcilla,7,Sucursal Norte,Cartagena,1,Yago Paredes,7438
2025-12-04,2025,Tocineta,12,Sucursal Sur,Bucaramanga,1,Andrea Núñez,3458
2023-03-19,2023,Chorizo,3,Almacén Central,Cúcuta,2,Agustina Prieto-Peralta,4980
2023-04-27,2023,Morcilla,4,Sucursal Sur,Cúcuta,3,Félix Martínez,7978
2023-07-06,2023,Tocineta,7,Almacén Central,Cúcuta,1,Jorge Ibañez,6240
2022-10-06,2022,Chorizo,10,Almacén Central,Cúcuta,2,Carlos Campos,1973
2025-02-21,2025,Chorizo,2,Sucursal Norte,Cali,7,Cristian Pastor-Pastor,10690
2025-12-16,2025,Jamón,12,Sucursal Sur,Cali,8,Roberto Hidalgo,10215
2023-09-03,2023,Chorizo,9,Sucursal Oeste,Bucaramanga,3,Leo Diez,4877
2024-01-06,2024,Butifarra,1,Sucursal Sur,Medellín,3,Yago Esteban,2543
2021-08-21,2021,Chorizo,8,Sucursal Oeste,Pereira,10,Pablo Delgado,8970
2020-11-15,2020,Salchichón,11,Almacén Central,Cartagena,3,Quique Soto,4450
2022-02-21,2022,Butifarra,2,Sucursal Sur,Pereira,2,Carolina Herrera,6952
2021-11-11,2021,Chorizo,11,Sucursal Sur,Cúcuta,3,Julieta Bravo-Castillo,9518
2021-02-01,2021,Morcilla,2,Sucursal Sur,Barranquilla,7,Nico Sanz,3755
2020-07-28,2020,Jamón,7,Sucursal Norte,Cali,1,Sofía García-Alonso,2668
2020-01-07,2020,Butifarra,1,Sucursal Norte,Cali,7,Kevin Rojas,9460
2020-06-01,2020,Chorizo,6,Almacén Central,Barranquilla,7,Alicia Escobar,10471
2024-03-03,2024,Salchichón,3,Sucursal Oeste,Bogotá,5,Elena Blanco,6579
2025-04-05,2025,Jamón,4,Sucursal Norte,Barranquilla,9,Graciela Cortes,5291
2020-12-05,2020,Longaniza,12,Sucursal Este,Cúcuta,5,Gema Romero-Ferrer,2330
2024-02-13,2024,Chorizo,2,Sucursal Sur,Cartagena,10,Alfredo Cardona,2103
2020-02-10,2020,Longaniza,2,Sucursal Este,Bucaramanga,9,Alba Gil,5383
2023-07-08,2023,Tocineta,7,Almacén Central,Cúcuta,2,Julieta Gómez-Zamora,5890
2021-01-21,2021,Tocineta,1,Sucursal Sur,Cali,9,Dalia Delgado,2240
2023-07-13,2023,Longaniza,7,Sucursal Sur,Bucaramanga,5,Marco Navarro,8232
2023-08-16,2023,Chorizo,8,Sucursal Norte,Bogotá,2,Humberto Caballero-Domínguez,7991
2025-07-20,2025,Tocineta,7,Sucursal Este,Cúcuta,5,María Alonso-Santos,3119
2021-05-14,2021,Jamón,5,Sucursal Este,Bucaramanga,6,Victoria Gómez-Muñoz,6765
2025-07-25,2025,Tocineta,7,Sucursal Este,Cali,10,Enrique Gil-Diez,6286
2021-10-28,2021,Butifarra,10,Sucursal Oeste,Cali,3,Isabel Rojas-Marín,9902
2024-11-23,2024,Chorizo,11,Sucursal Este,Barranquilla,4,Jimena Guillén,9681
2022-03-11,2022,Salchichón,3,Almacén Central,Bucaramanga,4,Paula Rubio-Hernández,10106
2023-06-26,2023,Tocineta,6,Sucursal Este,Barranquilla,2,Cristian Vega,5412
2020-09-07,2020,Morcilla,9,Almacén Central,Medellín,8,Yolanda Morales,7765
2020-09-18,2020,Chorizo,9,Sucursal Oeste,Barranquilla,5,Enrique Iglesias,10740
2024-04-06,2024,Butifarra,4,Sucursal Norte,Pereira,2,Jacqueline Domínguez,7398
2020-05-20,2020,Salchichón,5,Sucursal Este,Bucaramanga,3,Liliana Domínguez,8213
2022-03-07,2022,Salchichón,3,Sucursal Oeste,Cali,6,Mario Hidalgo,9212
2024-10-30,2024,Tocineta,10,Almacén Central,Medellín,1,Alejandro Gutiérrez-Reyes,8934
2021-09-09,2021,Morcilla,9,Sucursal Sur,Pereira,9,Rina Delgado,2100
2022-05-22,2022,Butifarra,5,Sucursal Oeste,Bucaramanga,3,Cristina Cortés,6043
2022-02-24,2022,Salchichón,2,Sucursal Oeste,Bogotá,5,Paula Ramírez-Ibañez,5341
2024-10-20,2024,Tocineta,10,Almacén Central,Bogotá,7,Eduardo Álvarez,2160
2021-12-14,2021,Longaniza,12,Sucursal Este,Barranquilla,3,Sandra Navarro,8664
2025-12-22,2025,Jamón,12,Sucursal Este,Medellín,1,Pedro Solís,7300
2025-10-13,2025,Butifarra,10,Sucursal Sur,Bucaramanga,8,Elena Ramos,10102
2023-02-27,2023,Morcilla,2,Sucursal Sur,Pereira,3,Juan Rojas,9475
2022-11-19,2022,Salchichón,11,Almacén Central,Cúcuta,8,Cristian Martínez,5436
2021-06-26,2021,Morcilla,6,Almacén Central,Bucaramanga,10,Maximiliano Molina,2125
2025-01-12,2025,Longaniza,1,Almacén Central,Cartagena,5,Rosa González-Calvo,9342
2025-07-29,2025,Morcilla,7,Sucursal Oeste,Pereira,3,Catalina Hidalgo,7067
2025-05-26,2025,Longaniza,5,Sucursal Este,Cali,2,Paco González,10180
2020-04-13,2020,Salchichón,4,Sucursal Oeste,Bucaramanga,6,Alicia Pascual,7523
2023-02-25,2023,Tocineta,2,Sucursal Este,Cúcuta,8,Irene Estrada,2264
2024-06-21,2024,Chorizo,6,Sucursal Oeste,Barranquilla,7,Samuel Navarro,8348
2021-12-28,2021,Salchichón,12,Sucursal Oeste,Cúcuta,6,Eugenia Prieto-Pérez,6216
2022-05-14,2022,Longaniza,5,Sucursal Este,Bogotá,6,Verónica Vidal,8682
2020-02-15,2020,Salchichón,2,Almacén Central,Bogotá,4,Inés Muñoz-López,7527
2021-02-28,2021,Jamón,2,Sucursal Norte,Pereira,10,Nico Cano,7299
2025-04-24,2025,Morcilla,4,Sucursal Oeste,Cúcuta,8,Santi Lara,2631
2024-03-31,2024,Jamón,3,Sucursal Norte,Pereira,2,Paulina González,5137
2024-01-30,2024,Salchichón,1,Sucursal Este,Bucaramanga,9,Ernesto Pérez,4129
2021-09-13,2021,Jamón,9,Almacén Central,Cúcuta,5,Salomé Moreno,10075
2020-03-16,2020,Jamón,3,Sucursal Sur,Pereira,7,Jesús Muñoz,6434
2020-03-06,2020,Salchichón,3,Sucursal Norte,Medellín,1,Gema Méndez,2091
2024-01-31,2024,Chorizo,1,Sucursal Este,Bucaramanga,7,Diana Ramos-Suárez,1330
2025-04-23,2025,Salchichón,4,Sucursal Oeste,Bucaramanga,1,Sara Pérez,8365
2020-08-29,2020,Tocineta,8,Sucursal Sur,Pereira,7,Uriel Iglesias,7012
2022-10-07,2022,Chorizo,10,Sucursal Sur,Bogotá,4,Nico Gil,5721
2025-06-07,2025,Morcilla,6,Sucursal Sur,Barranquilla,7,Jacqueline Méndez,4861
2025-12-24,2025,Morcilla,12,Sucursal Norte,Bogotá,5,Álvaro Romero-Caballero,10811
2022-06-23,2022,Longaniza,6,Sucursal Este,Bogotá,7,Felipe Hernández-Guillén,3296
2020-02-27,2020,Morcilla,2,Sucursal Oeste,Pereira,3,Fernando Cortes-Rojas,8428
2021-06-24,2021,Butifarra,6,Sucursal Sur,Pereira,4,Sara Rivera,3805
2023-06-20,2023,Tocineta,6,Sucursal Sur,Medellín,3,Antonia Paredes,8514
2024-07-12,2024,Morcilla,7,Sucursal Norte,Medellín,7,Gabriel Lara,5705
2023-01-03,2023,Longaniza,1,Sucursal Sur,Cali,2,Eloy Cortes-Aguilar,4440
2020-10-07,2020,Butifarra,10,Sucursal Este,Bogotá,8,Rafael Vázquez-Villanueva,3706
2022-03-07,2022,Longaniza,3,Sucursal Sur,Cali,4,Catalina Alonso,6663
2025-06-28,2025,Chorizo,6,Sucursal Este,Bucaramanga,2,Willy Guillén,8901
2020-12-17,2020,Jamón,12,Sucursal Oeste,Bogotá,9,Vanesa Cano-Salazar,1132
2022-10-19,2022,Morcilla,10,Sucursal Este,Medellín,7,Félix Solís,4340
2024-03-22,2024,Morcilla,3,Sucursal Este,Cartagena,3,Alma Pascual,3748
2023-05-14,2023,Morcilla,5,Sucursal Sur,Cartagena,5,Alma Ortega,4019
2022-04-15,2022,Jamón,4,Almacén Central,Medellín,4,Regina Crespo,2577
2024-04-14,2024,Chorizo,4,Sucursal Este,Medellín,7,Sandra Navarro,8664
2020-06-10,2020,Longaniza,6,Sucursal Norte,Cartagena,4,Daniel Pascual-Ramírez,9337
