fecha,año,producto,mes,almacén,ciudad,cantidad,cliente,id_cliente
2023-01-10,2023,Jamón,1,Sucursal Sur,Cali,10,Gema Prieto,5923
2024-03-01,2024,Tocineta,3,Sucursal Sur,Bucaramanga,7,Diego Pardo,2392
2025-09-26,2025,Salchichón,9,Sucursal Sur,Cali,3,Sara García-Montes,10563
2023-06-16,2023,Morcilla,6,Sucursal Este,Pereira,3,Vanesa Prieto-Ortega,4950
2025-08-23,2025,Morcilla,8,Sucursal Norte,Bogotá,3,Isabel Soto,10794
2020-10-02,2020,Morcilla,10,Sucursal Norte,Cúcuta,2,Darío Pascual,10340
2022-11-11,2022,Jamón,11,Sucursal Sur,Bogotá,1,Florencia Ramírez,1831
2023-12-30,2023,Jamón,12,Sucursal Oeste,Bogotá,6,Vanesa Miranda,2132
2021-05-23,2021,Butifarra,5,Sucursal Sur,Cúcuta,9,Sara Díaz,9788
2025-07-23,2025,Salchichón,7,Sucursal Norte,Cartagena,10,Daniel Ortiz,6451
2024-11-17,2024,Chorizo,11,Sucursal Sur,Bogotá,2,Gloria Fernández,6291
2023-11-06,2023,Chorizo,11,Sucursal Oeste,Barranquilla,8,Lorenzo Guerrero,8427
2021-03-03,2021,Longaniza,3,Sucursal Sur,Cali,10,Romina Herrera,10152
2021-03-26,2021,Jamón,3,Sucursal Norte,Bogotá,4,Daniela Cortes,6250
2021-09-27,2021,Longaniza,9,Sucursal Oeste,Cúcuta,4,Fabián Sánchez,4030
2025-01-19,2025,Chorizo,1,Sucursal Sur,Bogotá,4,Marcela Pascual,3775
2021-08-19,2021,Chorizo,8,Almacén Central,Cali,3,Emma Herrera,2807
2020-05-16,2020,Tocineta,5,Sucursal Oeste,Cali,1,Alejandra Delgado,6505
2020-07-13,2020,Tocineta,7,Almacén Central,Bucaramanga,5,Gloria Núñez,3103
2021-05-21,2021,Tocineta,5,Sucursal Sur,Cartagena,2,Leo Vargas,4646
2023-10-06,2023,Tocineta,10,Sucursal Norte,Pereira,9,Ernesto Gómez,1282
2024-07-12,2024,Salchichón,7,Sucursal Oeste,Pereira,8,Montserrat Ortiz,3098
2024-10-31,2024,Salchichón,10,Sucursal Norte,Cali,9,Santi Cortés,5882
2024-10-08,2024,Salchichón,10,Almacén Central,Pereira,10,Lorenzo Guerrero,8427
2020-12-25,2020,Butifarra,12,Sucursal Este,Bucaramanga,7,Fernando Hernández,2186
2020-11-22,2020,Jamón,11,Sucursal Norte,Bucaramanga,6,Brenda Sierra-Ferrer,7712
2025-12-21,2025,Morcilla,12,Sucursal Oeste,Pereira,7,Gloria Ortega,2381
2024-09-17,2024,Butifarra,9,Sucursal Oeste,Barranquilla,10,Agustina Cruz,5132
2020-04-20,2020,Morcilla,4,Sucursal Norte,Bucaramanga,3,Enrique Méndez,2068
2023-08-21,2023,Butifarra,8,Sucursal Este,Barranquilla,10,Héctor Ramos,8325
2025-10-26,2025,Salchichón,10,Almacén Central,Pereira,6,Antonio Mendoza-Guillén,6422
2025-09-07,2025,Jamón,9,Sucursal Oeste,Pereira,2,Lucía Castillo-Caballero,6327
2020-04-21,2020,Jamón,4,Sucursal Este,Bucaramanga,6,Jacqueline Peralta-Ferrer,4315
2023-05-29,2023,Butifarra,5,Sucursal Este,Bucaramanga,1,Raúl Muñoz,10048
2024-01-23,2024,Longaniza,1,Almacén Central,Cúcuta,6,Israel Peña,8142
2020-01-04,2020,Chorizo,1,Sucursal Oeste,Cartagena,10,Leonardo Paredes-Calvo,2712
2024-05-21,2024,Butifarra,5,Sucursal Este,Cartagena,8,Raúl Hernández,9568
2021-08-17,2021,Longaniza,8,Sucursal Norte,Cartagena,3,Cecilia Fuentes,2957
2020-06-27,2020,Chorizo,6,Sucursal Este,Barranquilla,4,Fabián Acosta-Lara,2340
2022-12-17,2022,Butifarra,12,Sucursal Sur,Pereira,9,Elena Gómez,7203
2021-07-11,2021,Tocineta,7,Almacén Central,Cartagena,7,Regina Esteban,4035
2022-09-09,2022,Morcilla,9,Sucursal Sur,Pereira,9,Josefina Alonso,1351
2023-02-09,2023,Morcilla,2,Sucursal Sur,Bucaramanga,10,Gonzalo Iglesias,4026
2023-09-21,2023,Butifarra,9,Almacén Central,Pereira,3,Pablo Ramos,3601
2020-06-01,2020,Butifarra,6,Sucursal Norte,Medellín,6,Sofía Vázquez,7999
2021-04-21,2021,Longaniza,4,Sucursal Oeste,Barranquilla,9,Regina Hernández,1522
2025-04-10,2025,Chorizo,4,Sucursal Este,Cali,9,Patricia Crespo-López,2719
2022-07-19,2022,Tocineta,7,Sucursal Oeste,Bucaramanga,10,Gisela Delgado,3190
2023-06-06,2023,Morcilla,6,Sucursal Oeste,Bogotá,10,Olivia Cortés,9860
2023-04-13,2023,Butifarra,4,Sucursal Este,Bucaramanga,7,Javier Solís-Guerrero,8938
2020-11-23,2020,Morcilla,11,Almacén Central,Bucaramanga,5,Leo Iglesias,4275
2023-06-12,2023,Longaniza,6,Sucursal Norte,Cúcuta,2,Jimena Bravo,6887
2024-07-06,2024,Tocineta,7,Sucursal Sur,Barranquilla,10,Inés León,3115
2022-01-23,2022,Morcilla,1,Sucursal Sur,Cúcuta,4,Victor Cruz-Morales,9960
2025-08-12,2025,Salchichón,8,Sucursal Sur,Cúcuta,6,Teodoro Pastor,10145
2023-06-04,2023,Tocineta,6,Sucursal Sur,Bucaramanga,9,Bruno Muñoz-Lorenzo,7001
2020-07-01,2020,Chorizo,7,Almacén Central,Cali,10,Lucas Suárez,6951
2023-12-06,2023,Salchichón,12,Almacén Central,Cali,10,Nicolás Morales-Domínguez,5505
2024-01-28,2024,Tocineta,1,Sucursal Oeste,Medellín,1,Isabel Vázquez-Domínguez,4583
2025-11-15,2025,Butifarra,11,Sucursal Sur,Bucaramanga,10,Boris Cortés,10119
2021-03-06,2021,Chorizo,3,Sucursal Este,Bucaramanga,8,Valeria Montes,3084
2024-06-07,2024,Salchichón,6,Sucursal Oeste,Cali,4,Antonio Zamora-Rivera,6878
2021-12-28,2021,Tocineta,12,Sucursal Oeste,Bogotá,1,Rina Díaz-Vargas,7501
2020-03-30,2020,Tocineta,3,Sucursal Este,Bucaramanga,7,Eduardo Molina,9310
2023-07-25,2023,Tocineta,7,Sucursal Este,Pereira,6,Verónica León,9673
2025-06-04,2025,Salchichón,6,Sucursal Sur,Bucaramanga,1,Rina Peralta,10881
2023-03-28,2023,Butifarra,3,Sucursal Este,Bogotá,3,Álvaro Vargas,8675
2025-02-20,2025,Morcilla,2,Sucursal Sur,Cúcuta,10,Lucía Santos,3112
2024-04-11,2024,Jamón,4,Sucursal Oeste,Pereira,4,Adriana Escobar,7729
2023-07-22,2023,Longaniza,7,Sucursal Oeste,Bogotá,9,Fernando Díaz-Acosta,8303
2020-10-19,2020,Morcilla,10,Sucursal Sur,Cúcuta,2,Úrsula Moreno-Núñez,7337
2020-08-16,2020,Tocineta,8,Sucursal Sur,Pereira,10,Arturo Guillén,7295
2025-10-03,2025,Longaniza,10,Almacén Central,Bucaramanga,9,Cira Contreras,8440
2025-06-30,2025,Butifarra,6,Sucursal Norte,Bogotá,6,Pedro Ruiz,7800
2025-05-03,2025,Tocineta,5,Sucursal Norte,Cartagena,9,María Mendez-Salazar,8885
2020-11-29,2020,Chorizo,11,Sucursal Sur,Barranquilla,8,Silvia Cortes,5690
2025-12-08,2025,Salchichón,12,Sucursal Oeste,Barranquilla,5,Mario Gutiérrez,9101
2025-01-16,2025,Longaniza,1,Almacén Central,Cúcuta,3,Paloma Reyes,8547
2023-06-27,2023,Jamón,6,Sucursal Este,Cartagena,9,Verónica Pastor-Acosta,9933
2020-05-25,2020,Morcilla,5,Almacén Central,Cali,8,Francisco Campos-Cano,1765
2021-07-29,2021,Chorizo,7,Sucursal Oeste,Cartagena,4,Alfredo Soto,3113
2021-12-13,2021,Morcilla,12,Almacén Central,Cartagena,6,Adrián Navarro,3650
2021-01-26,2021,Jamón,1,Sucursal Oeste,Barranquilla,7,Blas Pascual,10496
2025-07-04,2025,Chorizo,7,Sucursal Este,Cúcuta,1,Ernesto González,5794
2020-11-28,2020,Butifarra,11,Sucursal Sur,Bogotá,10,Sara Peralta,3362
2020-01-11,2020,Longaniza,1,Sucursal Este,Cali,4,Cristina Soto,9795
2025-06-28,2025,Salchichón,6,Almacén Central,Cali,8,Lorena Gómez,4886
2020-12-06,2020,Morcilla,12,Almacén Central,Medellín,5,Beatriz Soto-López,1304
2023-11-09,2023,Tocineta,11,Sucursal Sur,Medellín,2,Fernanda Fuentes-Serrano,9483
2022-07-04,2022,Morcilla,7,Almacén Central,Cúcuta,1,Quique Gómez,2861
2023-09-28,2023,Jamón,9,Almacén Central,Pereira,10,Marcos Crespo,1866
2022-10-20,2022,Tocineta,10,Almacén Central,Cali,4,Maximiliano Medina-Guillén,1502
2023-03-17,2023,Chorizo,3,Sucursal Oeste,Cartagena,8,Rafael Torres-Vega,3501
2025-12-14,2025,Jamón,12,Almacén Central,Pereira,5,Elisa Rojas,8868
2024-11-29,2024,Butifarra,11,Sucursal Oeste,Bogotá,8,María Herrera,9038
2024-10-17,2024,Salchichón,10,Sucursal Oeste,Cali,8,Tania Jiménez,2928
2025-01-24,2025,Salchichón,1,Sucursal Norte,Bucaramanga,9,Camila Flores,10364
2020-09-22,2020,Jamón,9,Sucursal Sur,Medellín,5,Zoe Santiago,8010
2021-01-06,2021,Jamón,1,Sucursal Oeste,Cúcuta,9,Olga Castillo,5913
2022-03-21,2022,Butifarra,3,Sucursal Este,Cartagena,1,Mónica Guerrero,7191
2020-01-01,2020,Chorizo,1,Sucursal Norte,Pereira,3,Inés Sanz,9622
2023-10-19,2023,Tocineta,10,Sucursal Sur,Cali,2,Laura Aguilar,1138
2022-03-26,2022,Salchichón,3,Almacén Central,Cali,2,Julieta Ortiz,2087
2025-03-11,2025,Butifarra,3,Sucursal Norte,Bucaramanga,8,Elisa Muñoz,3961
2021-07-27,2021,Jamón,7,Sucursal Oeste,Cúcuta,6,Joaquín Rubio,4869
2025-05-26,2025,Salchichón,5,Almacén Central,Medellín,9,Lorenzo Sánchez-Ramírez,7745
2022-04-06,2022,Morcilla,4,Almacén Central,Barranquilla,1,Hugo Rojas-Moreno,8479
2023-10-24,2023,Chorizo,10,Almacén Central,Cúcuta,7,Catalina Alonso,6663
2024-04-15,2024,Tocineta,4,Sucursal Este,Barranquilla,6,Ricardo Castro-Iglesias,1457
2024-11-14,2024,Jamón,11,Sucursal Norte,Barranquilla,4,Tania Blanco,10953
2022-11-01,2022,Jamón,11,Sucursal Oeste,Barranquilla,7,Silvia Martínez,5816
2023-02-09,2023,Morcilla,2,Sucursal Este,Medellín,9,Ernesto Ibañez,2030
2022-01-10,2022,Morcilla,1,Sucursal Norte,Cali,9,Ricardo Miranda-Cortes,7909
2021-10-25,2021,Morcilla,10,Sucursal Norte,Cali,9,Cristian Peña,5257
2024-11-21,2024,Morcilla,11,Sucursal Este,Pereira,1,Carolina Lorenzo-Miranda,3013
2025-10-10,2025,Longaniza,10,Sucursal Oeste,Cúcuta,1,Montserrat Moreno,8437
2022-08-05,2022,Morcilla,8,Sucursal Sur,Cúcuta,2,Óscar Guerrero-Guillén,6232
2022-09-14,2022,Jamón,9,Sucursal Este,Cúcuta,8,Elena Medina-Blanco,6208
2023-06-18,2023,Morcilla,6,Sucursal Este,Cúcuta,9,Quique Acosta,7006
2020-12-24,2020,Salchichón,12,Sucursal Este,Medellín,5,Victor Rodríguez,1868
2020-02-22,2020,Longaniza,2,Sucursal Norte,Cali,6,Lucía Domínguez-Torres,2266
2023-07-20,2023,Tocineta,7,Sucursal Norte,Bogotá,3,Rodrigo Gómez,2051
2021-01-14,2021,Butifarra,1,Sucursal Norte,Medellín,3,Antonio Lorenzo-Pardo,8494
2022-09-30,2022,Longaniza,9,Sucursal Este,Pereira,5,Gabriela Pastor-Moreno,6464
2025-11-13,2025,Salchichón,11,Sucursal Sur,Barranquilla,5,Karla Hernández,2138
2021-05-31,2021,Jamón,5,Sucursal Norte,Medellín,4,Mario Salazar,8381
2020-12-18,2020,Morcilla,12,Almacén Central,Bogotá,3,Blas Zamora,2934
2025-04-17,2025,Morcilla,4,Sucursal Oeste,Cartagena,5,Beatriz Soto-López,1304
2024-11-19,2024,Longaniza,11,Sucursal Norte,Bucaramanga,8,Israel Acosta,2357
2020-03-07,2020,Chorizo,3,Almacén Central,Bogotá,9,Fernando González,2951
2020-01-30,2020,Butifarra,1,Almacén Central,Pereira,6,Julio Medina-Ortiz,2841
2020-03-05,2020,Morcilla,3,Sucursal Norte,Bucaramanga,5,Adrián Gutiérrez,8992
2022-01-13,2022,Tocineta,1,Sucursal Sur,Pereira,8,Alejandro Vega,9654
2020-12-26,2020,Butifarra,12,Almacén Central,Cartagena,3,Consuelo Vázquez,6589
2021-07-12,2021,Butifarra,7,Sucursal Norte,Bucaramanga,10,Josefina Ibañez,9731
2025-08-01,2025,Morcilla,8,Sucursal Sur,Bucaramanga,7,Montserrat Rojas,7720
2022-09-20,2022,Butifarra,9,Sucursal Oeste,Cúcuta,5,Patricia Salazar,3869
2023-08-25,2023,Butifarra,8,Almacén Central,Medellín,7,Eugenia Flores-Molina,8408
2025-03-25,2025,Longaniza,3,Almacén Central,Cali,2,Renata Delgado,3687
2023-06-08,2023,Chorizo,6,Sucursal Norte,Pereira,1,Rubén Crespo,7339
2020-12-23,2020,Butifarra,12,Sucursal Este,Bucaramanga,1,Marcos Moreno,10249
2024-06-01,2024,Morcilla,6,Sucursal Oeste,Pereira,3,Alfonso García,7866
2022-01-19,2022,Tocineta,1,Sucursal Norte,Barranquilla,5,Teresa Guerrero-Lara,7665
2023-06-07,2023,Chorizo,6,Sucursal Norte,Medellín,6,Nicolás Vega,7362
2023-03-31,2023,Morcilla,3,Sucursal Norte,Pereira,10,Guillermo Guillén,4200
2024-04-30,2024,Longaniza,4,Sucursal Sur,Bogotá,1,Andrea Miranda,2970
2022-09-21,2022,Jamón,9,Sucursal Norte,Bogotá,3,Gloria Guerrero,7142
2024-03-16,2024,Jamón,3,Sucursal Sur,Pereira,6,Irene Muñoz,1554
2025-09-29,2025,Tocineta,9,Sucursal Oeste,Medellín,4,Bruno Pascual,1568
2021-07-12,2021,Butifarra,7,Sucursal Sur,Cúcuta,1,Olga Morales,1649
2023-09-09,2023,Chorizo,9,Sucursal Oeste,Cali,1,Ana Hernández,5328
2022-04-18,2022,Chorizo,4,Sucursal Sur,Pereira,4,Jimena Mendez,7532
2020-04-10,2020,Jamón,4,Almacén Central,Bogotá,4,Santiago Lara-Vega,7650
2022-02-05,2022,Jamón,2,Almacén Central,Cali,5,Beatriz Villanueva,1598
2020-09-17,2020,Morcilla,9,Sucursal Este,Cali,1,Félix Núñez-Lara,3214
2023-06-01,2023,Salchichón,6,Almacén Central,Cartagena,9,Ricardo Rodríguez,2383
2022-11-05,2022,Butifarra,11,Sucursal Oeste,Cali,7,Boris Blanco-Jiménez,1018
2021-05-04,2021,Salchichón,5,Sucursal Sur,Cúcuta,9,Germán Paredes,3711
2022-02-16,2022,Longaniza,2,Almacén Central,Bucaramanga,9,Kike Peralta,9224
2025-01-31,2025,Morcilla,1,Sucursal Oeste,Bucaramanga,8,Mónica Guillén-Vega,10005
2021-06-13,2021,Tocineta,6,Sucursal Norte,Pereira,3,Gema Benítez,6005
2025-08-27,2025,Butifarra,8,Sucursal Oeste,Cali,2,Jorge Guerrero,8691
2023-05-16,2023,Chorizo,5,Sucursal Este,Cali,9,Antonia Montes,10908
2022-06-07,2022,Longaniza,6,Almacén Central,Cartagena,5,Ricardo Mendez,1170
2023-02-05,2023,Salchichón,2,Sucursal Oeste,Medellín,4,Raúl Calvo,7483
2021-02-02,2021,Salchichón,2,Sucursal Oeste,Barranquilla,2,Leo Benítez,3294
2024-11-19,2024,Longaniza,11,Sucursal Sur,Cali,3,Valeria Carrasco,1135
2020-08-18,2020,Tocineta,8,Sucursal Norte,Cali,2,Luciana Pardo,7407
2022-09-30,2022,Butifarra,9,Almacén Central,Medellín,8,Alma Peña,8883
2022-11-17,2022,Chorizo,11,Sucursal Este,Pereira,2,Blas Fernández,6168
2022-12-19,2022,Butifarra,12,Sucursal Norte,Bucaramanga,3,Héctor Carrasco-Suárez,9025
2024-10-22,2024,Jamón,10,Sucursal Sur,Cartagena,9,Eduardo León,9184
2025-05-19,2025,Salchichón,5,Sucursal Norte,Bogotá,10,Ignacio Gómez-Núñez,2510
2023-11-23,2023,Jamón,11,Almacén Central,Bogotá,8,Nicolás Cortés,3992
2024-11-05,2024,Longaniza,11,Almacén Central,Bucaramanga,3,Ernesto Rubio,1087
2024-04-08,2024,Tocineta,4,Sucursal Sur,Cúcuta,6,Guillermo Pérez-Sanz,8725
2025-04-03,2025,Jamón,4,Sucursal Este,Medellín,10,Diana Sierra-Morales,4881
2025-04-15,2025,Longaniza,4,Sucursal Oeste,Cúcuta,2,Rosa Diez,2042
2024-04-16,2024,Longaniza,4,Sucursal Sur,Bucaramanga,6,Inés Calvo,3987
2022-06-10,2022,Butifarra,6,Sucursal Oeste,Cúcuta,10,Javier Ruiz-Navarro,6574
2021-12-06,2021,Jamón,12,Sucursal Este,Cúcuta,7,Gabriel Flores,4177
2023-07-05,2023,Chorizo,7,Almacén Central,Bucaramanga,1,Agustina García,5073
2022-05-05,2022,Salchichón,5,Sucursal Norte,Cúcuta,10,Vanesa Cano,4949
2022-02-14,2022,Jamón,2,Sucursal Norte,Cúcuta,5,Emma Cruz,2868
2024-10-14,2024,Morcilla,10,Sucursal Sur,Bogotá,7,Alejandro Escobar-Peralta,9760
2023-10-09,2023,Tocineta,10,Sucursal Norte,Pereira,6,Germán Cruz,4071
2022-02-05,2022,Chorizo,2,Sucursal Norte,Barranquilla,6,Isabel Sanz,3395
2024-12-01,2024,Butifarra,12,Sucursal Sur,Bucaramanga,2,Mónica Gutiérrez,1806
2022-12-07,2022,Tocineta,12,Almacén Central,Bogotá,2,Sebastián Pardo,5108
2023-05-13,2023,Tocineta,5,Sucursal Sur,Barranquilla,3,Daniela Santiago,1289
2021-09-01,2021,Tocineta,9,Sucursal Este,Cúcuta,8,Samuel Rodríguez-García,6344
2025-07-13,2025,Salchichón,7,Sucursal Oeste,Bucaramanga,6,Raúl Molina,4375
2025-07-02,2025,Jamón,7,Sucursal Oeste,Barranquilla,9,Camilo Lorenzo,2992
2020-09-11,2020,Tocineta,9,Sucursal Sur,Bucaramanga,9,Vicente González,3389
2025-07-21,2025,Chorizo,7,Almacén Central,Barranquilla,6,Zacarías Gómez,2607
2021-04-29,2021,Morcilla,4,Sucursal Sur,Bogotá,6,Miguel Pardo-Martín,8840
2025-10-18,2025,Jamón,10,Sucursal Este,Cali,8,Esteban Vázquez,5143
2024-05-20,2024,Jamón,5,Sucursal Norte,Bogotá,4,Brenda Serrano,5166
2024-04-27,2024,Longaniza,4,Sucursal Sur,Cúcuta,10,Diana Delgado,5295
2025-04-30,2025,Chorizo,4,Almacén Central,Cartagena,9,Blas Gil-Vidal,7165
2021-03-31,2021,Longaniza,3,Almacén Central,Bogotá,10,Cristian Morales-Santos,7983
2021-11-18,2021,Chorizo,11,Sucursal Oeste,Cartagena,5,Diana Zamora,9520
2025-09-26,2025,Tocineta,9,Almacén Central,Barranquilla,2,Iván Pérez,6592
2024-12-13,2024,Salchichón,12,Sucursal Oeste,Barranquilla,1,Úrsula Delgado-Moreno,3207
2021-02-06,2021,Salchichón,2,Almacén Central,Barranquilla,5,Alejandra Fuentes,3606
2022-01-17,2022,Salchichón,1,Sucursal Norte,Barranquilla,6,Rocío Méndez,9816
2020-06-11,2020,Salchichón,6,Sucursal Oeste,Cartagena,8,Marina Vidal-Díaz,5726
2022-09-26,2022,Morcilla,9,Sucursal Oeste,Bogotá,9,Marcos Hidalgo,9162
2024-03-24,2024,Jamón,3,Almacén Central,Medellín,1,Sebastián Martínez-Pérez,7083
2025-01-02,2025,Jamón,1,Almacén Central,Bogotá,4,Valeria Rubio-Carrasco,1563
2020-07-05,2020,Butifarra,7,Sucursal Este,Cartagena,5,Fabián Martínez,10560
2020-04-26,2020,Butifarra,4,Sucursal Oeste,Cali,1,Alfredo Vega,10550
2022-06-23,2022,Jamón,6,Sucursal Norte,Medellín,3,Liliana Ferrer,2366
2024-07-01,2024,Butifarra,7,Sucursal Sur,Medellín,6,Hugo León,4679
2023-07-05,2023,Salchichón,7,Sucursal Este,Bogotá,6,Gonzalo Caballero,5498
2024-09-01,2024,Chorizo,9,Sucursal Sur,Cúcuta,6,Fernanda Delgado-Sierra,2306
2025-06-18,2025,Morcilla,6,Almacén Central,Medellín,2,Paco Vega-García,10696
2025-09-09,2025,Butifarra,9,Sucursal Sur,Barranquilla,2,Zacarías Gil,10173
2024-09-01,2024,Tocineta,9,Sucursal Oeste,Cali,10,Alejandro Aguilar,3648
2021-03-08,2021,Chorizo,3,Sucursal Oeste,Bogotá,9,Darío Soto,6975
2022-01-30,2022,Butifarra,1,Sucursal Este,Bucaramanga,3,Vicente Medina-Zamora,5928
2021-07-02,2021,Morcilla,7,Sucursal Este,Barranquilla,3,Olga López,9999
2024-07-27,2024,Salchichón,7,Sucursal Este,Cúcuta,9,Israel Lorenzo,8246
2023-01-12,2023,Chorizo,1,Sucursal Sur,Cali,8,Eduardo Vidal-Vega,5126
2022-09-28,2022,Tocineta,9,Sucursal Norte,Pereira,9,Luciana Blanco,3699
2025-10-14,2025,Morcilla,10,Sucursal Oeste,Pereira,2,Emilio Estrada,5750
2024-11-23,2024,Longaniza,11,Sucursal Sur,Bucaramanga,4,Blas Rubio,5643
2025-04-15,2025,Chorizo,4,Sucursal Norte,Pereira,2,Héctor Romero-Escobar,9331
2025-03-21,2025,Tocineta,3,Sucursal Norte,Bucaramanga,1,José Fuentes,2515
2023-03-31,2023,Chorizo,3,Almacén Central,Cali,10,Dalia Soto,8833
2023-05-12,2023,Morcilla,5,Sucursal Norte,Bucaramanga,2,Bruno Lorenzo,5863
2022-03-17,2022,Salchichón,3,Sucursal Sur,Bucaramanga,9,Damián Fuentes,6506
2021-12-01,2021,Longaniza,12,Sucursal Oeste,Medellín,10,Andrea Sanz,6462
2021-07-19,2021,Longaniza,7,Sucursal Oeste,Bucaramanga,9,Olga Navarro,9565
2025-07-25,2025,Tocineta,7,Almacén Central,Barranquilla,3,Montserrat Hernández,10019
2025-10-11,2025,Butifarra,10,Sucursal Oeste,Cúcuta,6,Adrián Cardona,9181
2024-06-21,2024,Morcilla,6,Sucursal Este,Barranquilla,7,Hugo Ruiz-Flores,10625
2023-12-15,2023,Chorizo,12,Sucursal Norte,Bucaramanga,10,Carolina Villanueva,4455
2024-12-10,2024,Salchichón,12,Almacén Central,Bogotá,10,Mónica Rivera,8624
2024-10-28,2024,Tocineta,10,Sucursal Oeste,Medellín,9,Martina Méndez,2313
2023-12-29,2023,Morcilla,12,Sucursal Oeste,Pereira,5,Nadia Calvo,10702
2025-03-04,2025,Morcilla,3,Sucursal Norte,Medellín,7,Montserrat Calvo-Peña,6485
2024-05-09,2024,Jamón,5,Sucursal Norte,Bucaramanga,10,Valeria Peña,5265
2021-03-08,2021,Butifarra,3,Sucursal Norte,Cúcuta,4,Elisa Medina,8625
2021-01-16,2021,Chorizo,1,Sucursal Norte,Barranquilla,1,Isaac Pascual,6757
2024-11-12,2024,Longaniza,11,Sucursal Norte,Bucaramanga,9,Paula Vázquez,10694
2024-12-19,2024,Chorizo,12,Sucursal Este,Bogotá,5,Nico Castillo,9733
2024-05-06,2024,Chorizo,5,Sucursal Oeste,Barranquilla,7,Felipe Delgado,1112
